Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760586361717,32618.1368560791,3560,0,1.025,32618.1368560791,3560,0,1.025,32872.968673706055,4450,0,1.28125,32872.968673706055,4450,0,1.28125,39716.87284851074,3560,0,1.025,39716.87284851074,3560,0,1.025,31386.742065429688,4450,0,1.2875,31386.742065429688,4450,0,1.2875,28062.59147644043,3552,1102,3575,3552,1102,3633,4441,4439,3552,1102,3552,3552,3552,1102,3552,1102,0,2.702702760696411,2.702702760696411,2.777777910232544,2.702702760696411,2.777777910232544,5.555555820465088,5.405405521392822,2.702702760696411,2.777777910232544,2.777777910232544,2.702702760696411,0,2.702702760696411,0,0,13958311936,0,2217762816,0
199,1760586361717,32618.1375579834,3560,0,1.025,32618.1375579834,3560,0,1.025,32872.973388671875,4450,0,1.28125,32872.973388671875,4450,0,1.28125,39716.87324523926,3560,0,1.025,39716.87324523926,3560,0,1.025,31386.745635986328,4450,0,1.2875,31386.745635986328,4450,0,1.2875,28062.614318847656,3552,1102,3575,3552,1102,3633,4441,4439,3552,1102,3552,3552,3552,1102,3552,1102,0,2.702702760696411,2.702702760696411,2.777777910232544,2.702702760696411,2.777777910232544,5.555555820465088,5.405405521392822,2.702702760696411,2.777777910232544,2.777777910232544,2.702702760696411,0,2.702702760696411,0,0,13958311936,0,2217762816,0
199,1760586361917,32618.343017578125,3560,0,1.025,32618.343017578125,3560,0,1.025,32873.182525634766,4450,0,1.28125,32873.182525634766,4450,0,1.28125,39717.07498168945,3560,0,1.025,39717.07498168945,3560,0,1.025,31386.956588745117,3560,0,1.03125,31386.956588745117,3560,0,1.03125,28067.28709411621,3552,1102,3575,3552,1102,3633,4441,4439,3552,1102,3552,3552,3552,1102,3552,1102,40,42.85714340209961,95,42.85714340209961,45,40,42.85714340209961,40,42.105262756347656,40,40,40,42.85714340209961,45,45.45454788208008,40,13958311936,0,2259898368,0
199,1760586362117,32618.34393310547,3560,0,1.025,32618.34393310547,3560,0,1.025,32873.19046020508,3560,0,1.03125,32873.19046020508,3560,0,1.03125,39717.083755493164,3560,0,1.025,39717.083755493164,3560,0,1.025,31386.95736694336,3560,0,1.03125,31386.95736694336,3560,0,1.03125,28071.18882751465,3552,1102,3575,3552,1102,3633,4441,4439,3552,1102,3552,3552,3552,1102,3552,1102,4.761904716491699,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2319286272,0
199,1760586362317,32618.350173950195,3479.9999999999995,0,1,32618.350173950195,3479.9999999999995,0,1,32873.19966125488,3479.9999999999995,0,1.00625,32873.19966125488,3479.9999999999995,0,1.00625,39717.373779296875,4350,0,1.25625,39717.373779296875,4350,0,1.25625,31386.957427978516,3479.9999999999995,0,1.00625,31386.957427978516,3479.9999999999995,0,1.00625,28076.220901489258,3552,1102,3575,3552,1102,3633,4441,4439,3552,1102,3552,3552,3552,1102,3552,1102,0,0,100,0,52.6315803527832,0,0,55,0,0,55,0,0,0,0,0,13958311936,0,2320465920,0
200,1760586362517,32618.360427856445,3120,1,0.925,32618.360427856445,3120,1,0.925,32873.2071685791,3900,0,1.125,32873.2071685791,3900,0,1.125,39717.66943359375,3900,0,1.125,39717.66943359375,3900,0,1.125,31386.957565307617,3120,1,0.925,31386.957565307617,3120,1,0.925,28081.168395996094,3552,1102,3575,3552,1102,3633,4441,4439,3552,1102,3552,3552,3552,1102,3552,1102,4.761904716491699,0,100,0,57.142860412597656,0,0,55,0,0,55,0,0,0,0,0,13958311936,0,2321879040,0
1,1760586362718,32618.365997314453,3560,0,1.025,32618.365997314453,3560,0,1.025,32873.21829223633,4450,0,1.28125,32873.21829223633,4450,0,1.28125,39717.68565368652,4450,0,1.28125,39717.68565368652,4450,0,1.28125,31386.969497680664,3560,0,1.025,31386.969497680664,3560,0,1.025,28082.763244628906,3552,1102,3575,3552,1102,3633,4441,4439,3552,1102,3552,3552,3552,1102,3552,1102,0,0,21.052631378173828,0,10,0,0,5,4.761904716491699,0,5,0,0,0,0,0,13958311936,0,2297458688,0
