Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760587072732,32665.366989135742,3560,0,1.01875,32665.366989135742,3560,0,1.01875,32920.54229736328,4450,0,1.28125,32920.54229736328,4450,0,1.28125,39774.86070251465,3560,0,1.025,39774.86070251465,3560,0,1.025,31428.13397216797,4450,0,1.2875,31428.13397216797,4450,0,1.2875,30099.16505432129,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,2.5641026496887207,2.5641026496887207,2.5641026496887207,0,5.128205299377441,2.5641026496887207,2.5641026496887207,2.5,5,5,4.878048419952393,2.5641026496887207,4.878048419952393,2.5641026496887207,2.5,2.5641026496887207,13958311936,0,2214985728,0
200,1760587072732,32665.367630004883,3560,0,1.01875,32665.367630004883,3560,0,1.01875,32920.5466003418,4450,0,1.28125,32920.5466003418,4450,0,1.28125,39774.86502075195,3560,0,1.025,39774.86502075195,3560,0,1.025,31428.134963989258,4450,0,1.2875,31428.134963989258,4450,0,1.2875,30099.189544677734,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,2.5641026496887207,2.5641026496887207,2.5641026496887207,0,5.128205299377441,2.5641026496887207,2.5641026496887207,2.5,5,5,4.878048419952393,2.5641026496887207,4.878048419952393,2.5641026496887207,2.5,2.5641026496887207,13958311936,0,2214985728,0
200,1760587072932,32665.371307373047,3560,0,1.025,32665.371307373047,4450,0,1.28125,32920.55717468262,4450,0,1.2875,32920.55717468262,4450,0,1.2875,39774.866760253906,3560,0,1.025,39774.866760253906,3560,0,1.025,31428.14926147461,3560,0,1.025,31428.14926147461,3560,0,1.025,30103.24575805664,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,95.23809814453125,0,0,0,0,0,0,0,0,0,13958311936,0,2247831552,0
199,1760587073132,32665.389282226563,3560,0,1.025,32665.389282226563,3560,0,1.025,32920.6071472168,4450,0,1.28125,32920.60731506348,4450,0,1.28125,39774.884704589844,3560,0,1.025,39774.884704589844,3560,0,1.025,31428.149673461914,3560,0,1.025,31428.149673461914,3560,0,1.025,30104.73536682129,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,15.000000953674316,0,0,0,0,0,0,0,0,0,13958311936,0,2256523264,0
200,1760587073332,32665.39094543457,1400,1,0.70625,32665.39094543457,1680,1,0.70625,32920.608947753906,3560,0,1.025,32920.608947753906,3560,0,1.025,39774.889419555664,4450,0,1.28125,39774.889419555664,4450,0,1.28125,31428.154876708984,3560,0,1.025,31428.154876708984,3560,0,1.025,30105.1837310791,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,15.000000953674316,0,0,0,0,0,0,0,0,0,13958311936,0,2256523264,0
199,1760587073533,32665.39178466797,3560,0,1.01875,32665.39178466797,3560,0,1.01875,32920.611419677734,3560,0,1.025,32920.611419677734,3560,0,1.025,39774.89419555664,4450,0,1.28125,39774.89419555664,4450,0,1.28125,31428.156967163086,3560,0,1.025,31428.156967163086,3560,0,1.025,30105.641159057617,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2256523264,0
199,1760587073733,32665.40625,3560,0,1.01875,32665.40625,3560,0,1,32920.62092590332,3560,0,1.025,32920.62092590332,3560,0,1.025,39774.89848327637,3560,0,1.025,39774.89848327637,3560,0,1.025,31428.161987304688,3560,0,1.025,31428.161987304688,3560,0,1.025,30106.262329101563,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2258305024,0
200,1760587073933,32665.4149017334,3560,0,1.01875,32665.414916992188,3560,0,1.01875,32920.62217712402,3560,0,1.025,32920.62217712402,3560,0,1.025,39774.90182495117,3560,0,1,39774.90182495117,3560,0,1,31428.162338256836,3560,0,1,31428.162338256836,3560,0,1,30106.820037841797,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2258305024,0
199,1760587074134,32665.4171295166,3560,0,1.01875,32665.41716003418,3560,0,1.01875,32920.6222076416,3560,0,1.025,32920.6222076416,3560,0,1.025,39774.90301513672,3560,0,1.025,39774.90301513672,3560,0,1.025,31428.16241455078,3560,0,1.025,31428.16241455078,3560,0,1.025,30107.28450012207,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2258305024,0
200,1760587074334,32665.427291870117,3560,0,1.01875,32665.427291870117,3560,0,1.01875,32920.62223815918,3560,0,1.025,32920.62223815918,3560,0,1.025,39774.903060913086,3560,0,1.025,39774.903060913086,3560,0,1.025,31428.163833618164,3560,0,1.025,31428.163833618164,3560,0,1.025,30107.790649414063,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13958311936,0,2258305024,0
200,1760587074534,32665.44630432129,3560,0,1.01875,32665.44630432129,3560,0,1.01875,32920.62226867676,3560,0,1.025,32920.62226867676,3560,0,1.025,39774.90492248535,3560,0,1.025,39774.90492248535,3560,0,1.025,31428.206588745117,3560,0,1.025,31428.206588745117,3560,0,1.025,30108.610916137695,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2258305024,0
200,1760587074735,32665.44989013672,3560,0,1.01875,32665.44989013672,3560,0,1.01875,32920.622329711914,3560,0,1.025,32920.622329711914,3560,0,1.025,39774.90629577637,3560,0,1.025,39774.90629577637,3560,0,1.025,31428.208709716797,3560,0,1.025,31428.208709716797,3560,0,1.025,30109.102905273438,3564,1102,3552,1102,3552,1102,3552,1102,3943,2346,3553,3547,3658,1102,3714,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2258305024,0
