Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759427480337,10585.464660644531,1920,1,0.725,10585.464660644531,2320,1,0.78125,10478.639602661133,2320,1,0.7875,10478.639602661133,2320,1,0.7875,12302.276123046875,2320,1,0.78125,12302.276123046875,2320,1,0.78125,9949.906753540039,2900,1,0.8875,9949.906753540039,2900,1,0.8875,52704.25294494629,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,7.894736289978027,5.263157844543457,10.526315689086914,5.263157844543457,7.894736289978027,7.894736289978027,7.894736289978027,2.702702760696411,5.555555820465088,2.702702760696411,5.405405521392822,5.555555820465088,7.692307949066162,2.777777910232544,7.894736289978027,5.405405521392822,13958320128,0,9249439744,0
199,1759427480338,10585.465316772461,2900,1,0.88125,10585.465316772461,2900,1,0.88125,10478.640365600586,2320,1,0.7875,10478.640365600586,2320,1,0.7875,12302.276672363281,2900,1,0.88125,12302.276672363281,2900,1,0.88125,9949.907485961914,2900,1,0.8875,9949.907485961914,2900,1,0.8875,52704.26844787598,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,7.894736289978027,5.263157844543457,10.526315689086914,5.263157844543457,7.894736289978027,7.894736289978027,7.894736289978027,2.702702760696411,5.555555820465088,2.702702760696411,5.405405521392822,5.555555820465088,7.692307949066162,2.777777910232544,7.894736289978027,5.405405521392822,13958320128,0,9249439744,0
199,1759427480538,10585.514739990234,4450,0,1.28125,10585.514739990234,4450,0,1.28125,10478.650924682617,3560,0,1.025,10478.650924682617,3560,0,1.025,12302.305648803711,3560,0,1.025,12302.305648803711,3560,0,1.025,9949.947357177734,3560,0,1.03125,9949.947357177734,3560,0,1.03125,52707.11601257324,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,0,0,0,0,4.761904716491699,0,10,47.619049072265625,4.545454502105713,0,9.090909004211426,0,4.761904716491699,0,0,0,13958320128,0,9271230464,0
200,1759427480738,10585.541732788086,3560,0,1.025,10585.541732788086,3560,0,1.025,10478.671401977539,3560,0,1.025,10478.671401977539,3560,0,1.025,12302.332870483398,4450,0,1.2875,12302.332870483398,4450,0,1.2875,9949.989181518555,3560,0,1.03125,9949.989181518555,3560,0,1.03125,52710.20681762695,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,5,0,0,0,0,0,4.761904716491699,68.42105102539063,5,0,0,0,0,0,0,0,13958320128,0,9291235328,0
199,1759427480938,10585.55209350586,2320,1,0.78125,10585.55209350586,2320,1,0.78125,10478.683044433594,2320,1,0.7875,10478.683044433594,2320,1,0.7875,12302.346740722656,2320,1,0.78125,12302.346740722656,2320,1,0.78125,9950.006332397461,2320,1,0.78125,9950.006332397461,2320,1,0.78125,52711.624252319336,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,4.761904716491699,0,5,0,0,0,0,15.789472579956055,0,0,0,0,0,0,5,0,13958320128,0,9287995392,0
199,1759427481138,10585.562072753906,2320,1,0.78125,10585.562072753906,2320,1,0.78125,10478.688293457031,2320,1,0.7875,10478.688293457031,2320,1,0.7875,12302.354782104492,2320,1,0.78125,12302.354782104492,2320,1,0.78125,9950.018005371094,2320,1,0.78125,9950.018005371094,2320,1,0.78125,52712.39291381836,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,4.761904716491699,0,5,0,0,0,0,15.789472579956055,0,0,0,0,0,0,5,0,13958320128,0,9287831552,0
199,1759427481338,10585.570236206055,2320,1,0.78125,10585.570236206055,2320,1,0.78125,10478.69921875,2320,1,0.7875,10478.69921875,2320,1,0.7875,12302.370361328125,2320,1,0.78125,12302.370361328125,2320,1,0.78125,9950.03286743164,2320,1,0.78125,9950.03286743164,2320,1,0.78125,52713.12449645996,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,5,0,2.5,0,5,0,5,2.4390242099761963,0,0,2.5,0,0,0,0,0,13958320128,0,9287737344,0
200,1759427481538,10585.582580566406,2320,1,0.78125,10585.582580566406,2320,1,0.78125,10478.704040527344,2320,1,0.7875,10478.704040527344,2320,1,0.7875,12302.377426147461,2320,1,0.78125,12302.377426147461,2320,1,0.78125,9950.052536010742,2320,1,0.78125,9950.052536010742,2320,1,0.78125,52713.90473937988,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,4.761904716491699,0,9.523809432983398,0,9.523809432983398,0,5,0,4.761904716491699,0,0,0,0,0,0,0,13958320128,0,9287737344,0
200,1759427481739,10585.602020263672,1400,1,0.70625,10585.602020263672,1400,1,0.70625,10478.714797973633,2320,1,0.7875,10478.714797973633,2320,1,0.7875,12302.398193359375,2320,1,0.78125,12302.398193359375,2320,1,0.78125,9950.056243896484,2320,1,0.78125,9950.056243896484,2320,1,0.78125,52714.681396484375,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,5,0,5,0,0,0,5,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,13958320128,0,9287737344,0
199,1759427481939,10585.613006591797,2320,1,0.78125,10585.613006591797,2320,1,0.78125,10478.724136352539,2320,1,0.7875,10478.724136352539,2320,1,0.7875,12302.407150268555,2320,1,0.78125,12302.407150268555,2320,1,0.78125,9950.064651489258,2320,1,0.78125,9950.064651489258,2320,1,0.78125,52715.43878173828,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,5,0,5,0,0,0,5.263157844543457,0,0,0,0,0,9.090909004211426,0,0,0,13958320128,0,9287307264,0
199,1759427482139,10585.621063232422,2320,1,0.78125,10585.621063232422,2320,1,0.78125,10478.730255126953,2320,1,0.7875,10478.730255126953,2320,1,0.7875,12302.42155456543,2320,1,0.78125,12302.42155456543,2320,1,0.78125,9950.073013305664,2320,1,0.78125,9950.073013305664,2320,1,0.78125,52716.24803161621,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,5,0,5,0,0,0,5.263157844543457,0,0,0,0,0,9.090909004211426,0,0,0,13958320128,0,9288642560,0
200,1759427482339,10585.633499145508,2320,1,0.78125,10585.633499145508,2320,1,0.78125,10478.754119873047,2320,1,0.7875,10478.754119873047,2320,1,0.7875,12302.438858032227,2320,1,0.78125,12302.438858032227,2320,1,0.78125,9950.084274291992,2320,1,0.78125,9950.084274291992,2320,1,0.78125,52717.05700683594,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,0,0,2.5641026496887207,0,4.878048419952393,0,2.5641026496887207,5,5,0,2.5,2.5,0,0,0,0,13958320128,0,9288642560,0
199,1759427482539,10585.647644042969,2320,1,0.78125,10585.647644042969,2320,1,0.78125,10478.778335571289,2320,1,0.7875,10478.778335571289,2320,1,0.7875,12302.448181152344,2320,1,0.78125,12302.448181152344,2320,1,0.78125,9950.089553833008,2320,1,0.78125,9950.089553833008,2320,1,0.78125,52717.822265625,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,0,0,5,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,13958320128,0,9288642560,0
199,1759427482739,10585.657440185547,1920,1,0.725,10585.657440185547,1920,1,0.725,10478.782180786133,1920,1,0.725,10478.782180786133,2320,1,0.725,12302.464736938477,2320,1,0.78125,12302.464736938477,2320,1,0.78125,9950.09799194336,2320,1,0.78125,9950.09799194336,2320,1,0.78125,52718.551361083984,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,0,0,5,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,13958320128,0,9288642560,0
199,1759427482940,10585.664337158203,1920,1,0.725,10585.664337158203,1920,1,0.725,10478.784469604492,2320,1,0.7875,10478.784469604492,2320,1,0.7875,12302.472595214844,2320,1,0.78125,12302.472595214844,2320,1,0.78125,9950.09928894043,2320,1,0.78125,9950.09928894043,2320,1,0.78125,52719.272537231445,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,6.976744651794434,0,4.878048419952393,2.5,5,0,5.128205299377441,0,0,0,0,0,0,0,2.5,0,13958320128,0,9288269824,0
199,1759427483140,10585.674621582031,2320,1,0.78125,10585.674621582031,2320,1,0.78125,10478.79525756836,2320,1,0.7875,10478.79525756836,2320,1,0.7875,12302.490951538086,2320,1,0.78125,12302.491012573242,2320,1,0.78125,9950.10432434082,2320,1,0.78125,9950.10432434082,2320,1,0.78125,52720.093978881836,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,13958320128,0,9288269824,0
199,1759427483340,10585.684661865234,2320,1,0.78125,10585.684661865234,2320,1,0.78125,10478.79638671875,2320,1,0.7875,10478.79638671875,2320,1,0.7875,12302.505569458008,2320,1,0.78125,12302.505569458008,2320,1,0.78125,9950.11686706543,2320,1,0.78125,9950.11686706543,2320,1,0.78125,52720.897232055664,2324,1102,2315,2311,2894,2209,2315,2314,2313,1102,2256,1102,2314,2309,2315,1102,0,0,5,0,0,0,9.523809432983398,5,0,0,0,0,0,0,0,0,13958320128,0,9288269824,0
