Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759421725102,4443.588104248047,2320,1,0.78125,4443.588104248047,2320,1,0.78125,4405.2869873046875,2320,1,0.7875,4405.2869873046875,2320,1,0.7875,5202.858703613281,2320,1,0.78125,5202.858703613281,2320,1,0.78125,4126.30810546875,2900,1,0.8875,4126.30810546875,2900,1,0.8875,21576.42918395996,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,7.692307949066162,5.128205299377441,10.256410598754883,2.6315789222717285,7.894736289978027,5.128205299377441,10.256410598754883,2.6315789222717285,5.263157844543457,5.128205299377441,5.263157844543457,5.128205299377441,5.128205299377441,5.128205299377441,7.894736289978027,5.128205299377441,13958320128,0,9242685440,0
199,1759421725102,4443.588470458984,2320,1,0.78125,4443.588470458984,2320,1,0.78125,4405.287170410156,2320,1,0.7875,4405.287170410156,2320,1,0.7875,5202.858993530273,2900,1,0.88125,5202.858993530273,2900,1,0.88125,4126.309387207031,2900,1,0.8875,4126.309387207031,2900,1,0.8875,21576.4384765625,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,7.692307949066162,5.128205299377441,10.256410598754883,2.6315789222717285,7.894736289978027,5.128205299377441,10.256410598754883,2.6315789222717285,5.263157844543457,5.128205299377441,5.263157844543457,5.128205299377441,5.128205299377441,5.128205299377441,7.894736289978027,5.128205299377441,13958320128,0,9243348992,0
200,1759421725302,4443.617263793945,3560,0,1.025,4443.617263793945,3560,0,1.025,4405.301986694336,3560,0,1.025,4405.301986694336,3560,0,1.025,5202.889587402344,3560,0,1.025,5202.889587402344,3560,0,1.025,4126.414688110352,3560,0,1.03125,4126.414688110352,3560,0,1.03125,21579.968963623047,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,4.545454502105713,0,95,0,5,0,0,0,0,0,0,0,5.263157844543457,0,0,0,13958320128,0,9275453440,0
200,1759421725502,4443.625732421875,2320,1,0.78125,4443.625732421875,2320,1,0.76875,4405.307876586914,2320,1,0.7875,4405.307876586914,2320,1,0.7875,5202.907684326172,2320,1,0.78125,5202.907684326172,2320,1,0.78125,4126.432220458984,2320,1,0.78125,4126.432220458984,2320,1,0.78125,21581.449768066406,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,0,0,25,0,0,0,5,0,4.761904716491699,0,5,0,0,0,5,0,13958320128,0,9277853696,0
199,1759421725703,4443.634414672852,2320,1,0.76875,4443.634414672852,2320,1,0.76875,4405.332229614258,2320,1,0.7875,4405.332229614258,2320,1,0.7875,5202.929183959961,2320,1,0.78125,5202.929183959961,2320,1,0.78125,4126.443420410156,2320,1,0.78125,4126.443420410156,2320,1,0.78125,21582.321075439453,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,9.090909004211426,0,0,0,5,0,5,0,0,0,5,0,9.523809432983398,0,0,0,13958320128,0,9277853696,0
200,1759421725903,4443.638488769531,1920,1,0.725,4443.638488769531,1920,1,0.725,4405.335922241211,2320,1,0.7875,4405.335922241211,2320,1,0.7875,5202.93717956543,2320,1,0.78125,5202.93717956543,2320,1,0.78125,4126.4476318359375,2320,1,0.78125,4126.4476318359375,2320,1,0.78125,21583.048233032227,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,9.090909004211426,0,0,0,5,0,5,0,0,0,5,0,9.523809432983398,0,0,0,13958320128,0,9277771776,0
199,1759421726103,4443.65153503418,2320,1,0.78125,4443.65153503418,2320,1,0.78125,4405.340911865234,2320,1,0.7875,4405.340911865234,2320,1,0.7875,5202.943618774414,2320,1,0.78125,5202.943618774414,2320,1,0.78125,4126.453521728516,2320,1,0.78125,4126.453521728516,2320,1,0.78125,21583.826873779297,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,0,0,7.317072868347168,2.4390242099761963,4.878048419952393,0,5,2.5,4.761904716491699,0,0,0,0,0,0,0,13958320128,0,9277771776,0
199,1759421726303,4443.6605224609375,2320,1,0.78125,4443.6605224609375,2320,1,0.78125,4405.343795776367,2320,1,0.7875,4405.343795776367,2320,1,0.7875,5202.9556884765625,2320,1,0.78125,5202.9556884765625,2320,1,0.78125,4126.456970214844,2320,1,0.78125,4126.456970214844,2320,1,0.78125,21584.63883972168,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,5,0,5.263157844543457,0,0,0,0,0,0,0,5,0,0,0,0,0,13958320128,0,9277771776,0
199,1759421726503,4443.666229248047,2320,1,0.78125,4443.666229248047,2320,1,0.78125,4405.348693847656,2320,1,0.7875,4405.348693847656,2320,1,0.7875,5202.968811035156,2320,1,0.78125,5202.968811035156,2320,1,0.78125,4126.474319458008,2320,1,0.78125,4126.474319458008,2320,1,0.78125,21585.580032348633,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,5,0,5.263157844543457,0,0,0,0,0,0,0,5,0,0,0,0,0,13958320128,0,9277771776,0
200,1759421726703,4443.672821044922,2320,1,0.78125,4443.672821044922,2320,1,0.78125,4405.353530883789,2320,1,0.7875,4405.353530883789,2320,1,0.7875,5202.9775390625,2320,1,0.78125,5202.9775390625,2320,1,0.78125,4126.486831665039,2320,1,0.78125,4126.486831665039,2320,1,0.78125,21586.362274169922,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,0,0,2.5,0,5,0,2.5641026496887207,0,0,0,0,0,0,0,4.878048419952393,0,13958320128,0,9277771776,0
199,1759421726904,4443.698028564453,2900,1,0.88125,4443.698028564453,2900,1,0.88125,4405.363998413086,2320,1,0.7875,4405.363998413086,2320,1,0.7875,5202.987457275391,2320,1,0.78125,5202.987457275391,2320,1,0.78125,4126.4918212890625,2320,1,0.78125,4126.4918212890625,2320,1,0.78125,21587.120330810547,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,5,0,5,0,5,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,13958320128,0,9273643008,0
199,1759421727104,4443.721740722656,2320,1,0.78125,4443.721740722656,2320,1,0.78125,4405.370101928711,2320,1,0.7875,4405.370101928711,2320,1,0.7875,5202.992584228516,2320,1,0.78125,5202.992584228516,2320,1,0.78125,4126.497024536133,2320,1,0.78125,4126.497024536133,2320,1,0.78125,21587.929733276367,4441,1102,4441,1102,3510,4441,3557,1102,4441,1102,4371,2299,4425,1102,3553,1102,5,0,5.263157844543457,0,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,13958320128,0,9262563328,0
