Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760567528316,18308.34620666504,3560,0,1.025,18308.34620666504,3560,0,1.025,18410.965133666992,3560,0,1.025,18410.965133666992,3560,0,1.025,22243.702743530273,3560,0,1.025,22243.702743530273,3560,0,1.025,17519.745147705078,3560,0,1.025,17519.745147705078,3560,0,1.025,41224.63623046875,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,3.125,3.125,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,0,3.125,3.22580623626709,0,3.0303030014038086,3.0303030014038086,0,0,0,3.125,13958311936,0,2195296256,0
199,1760567528316,18308.34747314453,4450,0,1.28125,18308.34747314453,4450,0,1.28125,18410.965133666992,3560,0,1.025,18410.965133666992,3560,0,1.025,22243.702743530273,3560,0,1.025,22243.702743530273,3560,0,1.025,17519.745971679688,3560,0,1.025,17519.745971679688,3560,0,1.025,41224.66149902344,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,3.125,3.125,3.0303030014038086,3.0303030014038086,3.0303030014038086,3.0303030014038086,0,3.125,3.22580623626709,0,3.0303030014038086,3.0303030014038086,0,0,0,3.125,13958311936,0,2195628032,0
200,1760567528516,18308.363372802734,3560,0,1.025,18308.363372802734,3560,0,1.025,18411.185012817383,3560,0,1.025,18411.185028076172,3560,0,1.025,22243.941024780273,3560,0,1.025,22243.941024780273,3560,0,1.025,17519.74754333496,3560,0,1.025,17519.74754333496,3560,0,1.025,41228.89503479004,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,15.000000953674316,50,0,0,0,0,18.18181800842285,0,10.526315689086914,0,0,0,4.761904716491699,0,13958311936,0,2231386112,0
200,1760567528717,18308.413208007813,4450,0,1.28125,18308.413208007813,4450,0,1.28125,18411.185256958008,3560,0,1.025,18411.185256958008,3560,0,1.025,22243.94105529785,3560,0,1.025,22243.94105529785,3560,0,1.025,17519.74885559082,3560,0,1.025,17519.74885559082,3560,0,1.025,41230.41830444336,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,0,23.809524536132813,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,13958311936,0,2235699200,0
200,1760567528917,18308.41619873047,3560,0,1.025,18308.41619873047,3560,0,1.025,18411.185287475586,3560,0,1.025,18411.185287475586,3560,0,1.00625,22243.94613647461,3560,0,1,22243.94613647461,3560,0,1,17519.7488861084,3560,0,1.025,17519.7488861084,3560,0,1.025,41230.83615112305,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2235699200,0
199,1760567529117,18308.420501708984,3560,0,1.025,18308.420501708984,3560,0,1.025,18411.18536376953,3560,0,1.025,18411.18536376953,3560,0,1.025,22243.948669433594,3560,0,1,22243.948669433594,3560,0,1,17519.750915527344,3560,0,1.00625,17519.750915527344,3560,0,1.025,41231.29821777344,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2235699200,0
200,1760567529317,18308.430786132813,3560,0,1,18308.430786132813,3560,0,1,18411.185501098633,3560,0,1.025,18411.185501098633,3560,0,1.025,22243.949432373047,3560,0,1.025,22243.949432373047,3560,0,1.025,17519.751708984375,3560,0,1.025,17519.751708984375,3560,0,1.025,41231.87013244629,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2236485632,0
200,1760567529518,18308.43244934082,3560,0,1.025,18308.43244934082,3560,0,1.025,18411.189682006836,3560,0,1.025,18411.189682006836,3560,0,1.025,22243.949462890625,3560,0,1.025,22243.949462890625,3560,0,1.025,17519.7520904541,3560,0,1.025,17519.7520904541,3560,0,1.025,41232.313217163086,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2236485632,0
200,1760567529718,18308.443618774414,3560,0,1.025,18308.443618774414,3560,0,1.025,18411.190017700195,3560,0,1.025,18411.190017700195,3560,0,1.025,22243.949493408203,3560,0,1.025,22243.949493408203,3560,0,1.025,17519.75682067871,3560,0,1.025,17519.75682067871,3560,0,1.025,41232.85305786133,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2236485632,0
200,1760567529919,18308.46711730957,3560,0,1.025,18308.46711730957,3560,0,1.025,18411.201904296875,3560,0,1.025,18411.201904296875,3560,0,1.025,22243.949615478516,3560,0,1.025,22243.949615478516,3560,0,1.025,17519.757537841797,3560,0,1.025,17519.757537841797,3560,0,1.025,41233.41200256348,3552,1102,4319,1102,4434,1102,3552,3550,3661,1102,3551,1102,1102,3548,4124,1102,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2236485632,0
