Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760554217655,7488.308883666992,3560,0,1.025,7488.308883666992,3560,0,1.025,7613.772766113281,3560,0,1.025,7613.772766113281,3560,0,1.025,9057.675750732422,3560,0,1.025,9057.675750732422,3560,0,1.025,7222.931213378906,3560,0,1.025,7222.931213378906,4450,0,1.29375,56092.81733703613,3552,1102,3552,1102,1102,1102,3860,1102,3921,1102,3550,1102,4242,4192,4441,4436,3.125,3.125,3.125,6.060606002807617,6.060606002807617,3.125,6.45161247253418,0,3.0303030014038086,3.125,3.125,3.0303030014038086,3.0303030014038086,6.060606002807617,3.125,3.125,13958311936,0,2194976768,0
200,1760554217656,7488.30891418457,3560,0,1.025,7488.30891418457,3560,0,1.025,7613.772766113281,4450,0,1.2875,7613.772766113281,4450,0,1.2875,9057.676376342773,3560,0,1.025,9057.676376342773,3560,0,1.025,7222.933135986328,4450,0,1.29375,7222.933135986328,4450,0,1.29375,56092.841873168945,3552,1102,3552,1102,1102,1102,3860,1102,3921,1102,3550,1102,4242,4192,4441,4436,3.125,3.125,3.125,6.060606002807617,6.060606002807617,3.125,6.45161247253418,0,3.0303030014038086,3.125,3.125,3.0303030014038086,3.0303030014038086,6.060606002807617,3.125,3.125,13958311936,0,2194976768,0
200,1760554217856,7488.513977050781,3560,0,1.025,7488.513977050781,3560,0,1.025,7613.988952636719,3560,0,1.03125,7613.988952636719,3560,0,1.03125,9057.883514404297,3560,0,1.025,9057.883514404297,3560,0,1.025,7223.143569946289,3560,0,1.025,7223.143569946289,3560,0,1.025,56097.49301147461,3552,1102,3552,1102,1102,1102,3860,1102,3921,1102,3550,1102,4242,4192,4441,4436,40,42.85714340209961,42.85714340209961,40,40,42.85714340209961,100,40,45,42.85714340209961,42.85714340209961,45,42.105262756347656,40,40,40,13958311936,0,2235785216,0
1,1760554218056,7488.527297973633,3560,0,1.025,7488.527297973633,3560,0,1.025,7614.0478515625,4450,0,1.28125,7614.0478515625,4450,0,1.28125,9057.884307861328,3560,0,1.025,9057.884307861328,3560,0,1.025,7223.145660400391,3560,0,1.025,7223.145660400391,3560,0,1.025,56100.58744812012,3552,1102,3552,1102,1102,1102,3860,1102,3921,1102,3550,1102,4242,4192,4441,4436,0,0,0,0,0,0,70,0,5,0,0,0,0,0,0,0,13958311936,0,2249314304,0
