Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760550244263,4692.18115234375,3560,0,1.025,4692.18115234375,3560,0,1.025,4758.034515380859,3560,0,1.025,4758.034515380859,3560,0,1.025,5475.696228027344,3560,0,1.025,5475.696228027344,3560,0,1.025,4512.520645141602,3560,0,1.025,4512.520645141602,3560,0,1.025,2990.679153442383,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,2.5,2.5641026496887207,5,2.5641026496887207,2.5,4.878048419952393,2.5641026496887207,2.6315789222717285,5.128205299377441,2.5,4.878048419952393,2.5,2.5641026496887207,2.5641026496887207,2.5,2.5,13958311936,0,2204745728,0
199,1760550244263,4692.1837158203125,4450,0,1.28125,4692.1837158203125,4450,0,1.28125,4758.03532409668,3560,0,1.03125,4758.03532409668,3560,0,1.03125,5475.70068359375,3560,0,1.025,5475.70068359375,3560,0,1.025,4512.524566650391,3560,0,1.025,4512.524566650391,3560,0,1.025,2990.7003631591797,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,2.5,2.5641026496887207,5,2.5641026496887207,2.5,4.878048419952393,2.5641026496887207,2.6315789222717285,5.128205299377441,2.5,4.878048419952393,2.5,2.5641026496887207,2.5641026496887207,2.5,2.5,13958311936,0,2206867456,0
200,1760550244463,4692.1983642578125,3560,0,1.025,4692.1983642578125,4450,0,1.28125,4758.039077758789,3560,0,1.025,4758.039077758789,3560,0,1.025,5475.703903198242,3560,0,1.025,5475.703903198242,3560,0,1.025,4512.531311035156,3560,0,1.025,4512.531311035156,3560,0,1.025,2994.8528900146484,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,4.761904716491699,94.73684692382813,0,5,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2240487424,0
200,1760550244663,4692.209335327148,3560,0,1.025,4692.209365844727,3560,0,1.025,4758.047454833984,4450,0,1.28125,4758.047454833984,4450,0,1.28125,5475.708068847656,3560,0,1.025,5475.708068847656,3560,0,1.025,4512.541473388672,3560,0,1.025,4512.541473388672,3560,0,1.025,2996.3550415039063,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,0,15.000000953674316,0,0,0,5,0,0,0,0,0,0,0,0,0,13958311936,0,2246086656,0
200,1760550244864,4692.217712402344,3560,0,1.025,4692.2177734375,3560,0,1.025,4758.047622680664,3560,0,1.025,4758.047622680664,3560,0,1.025,5475.715637207031,4450,0,1.28125,5475.715637207031,4450,0,1.28125,4512.541534423828,3560,0,1.025,4512.541534423828,3560,0,1.025,2996.8016815185547,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2246086656,0
200,1760550245064,4692.217864990234,3560,0,1.025,4692.217864990234,3560,0,1.025,4758.047653198242,3560,0,1.025,4758.047653198242,3560,0,1.025,5475.719757080078,3560,0,1.025,5475.719757080078,3560,0,1.025,4512.541564941406,3560,0,1.025,4512.541564941406,3560,0,1.025,2997.211196899414,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2246086656,0
200,1760550245264,4692.219970703125,3560,0,1.025,4692.219970703125,3560,0,1.025,4758.052108764648,3560,0,1.025,4758.052108764648,3560,0,1.025,5475.720718383789,3560,0,1.025,5475.720718383789,3560,0,1.025,4512.541702270508,3560,0,1.025,4512.541702270508,3560,0,1.025,2997.6725311279297,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2246086656,0
200,1760550245465,4692.229476928711,3560,0,1.025,4692.229476928711,3560,0,1.025,4758.052139282227,3560,0,1.025,4758.052139282227,3560,0,1.025,5475.725357055664,3560,0,1.025,5475.725357055664,3560,0,1.025,4512.541763305664,3560,0,1.025,4512.541763305664,3560,0,1.025,2998.115737915039,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2246086656,0
200,1760550245665,4692.2408447265625,3560,0,1.025,4692.2408447265625,3560,0,1.025,4758.067413330078,3560,0,1.025,4758.067413330078,3560,0,1.025,5475.731750488281,3560,0,1.025,5475.731750488281,3560,0,1.025,4512.555374145508,3560,0,1.025,4512.555374145508,3560,0,1.025,2998.7496643066406,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13958311936,0,2246086656,0
200,1760550245866,4692.242324829102,3560,0,1.025,4692.242324829102,3560,0,1.025,4758.067443847656,3560,0,1.025,4758.067443847656,3560,0,1.025,5475.733200073242,3560,0,1.025,5475.733200073242,3560,0,1.025,4512.556533813477,3560,0,1.025,4512.556533813477,3560,0,1.025,2999.2235107421875,3552,1102,3578,2563,4004,3548,1102,3552,4441,1102,3635,1102,3582,1102,3571,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2246086656,0
