Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760571360887,20949.91326904297,4450,0,1.28125,20949.91326904297,4450,0,1.28125,21156.735153198242,3560,0,1.025,21156.735153198242,3560,0,1.025,25447.846939086914,3560,0,1.025,25447.846939086914,3560,0,1.025,20151.55470275879,4450,0,1.29375,20151.55470275879,4450,0,1.29375,22124.312927246094,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,2.941176414489746,5.714285850524902,5.882352828979492,0,3.0303030014038086,0,2.941176414489746,5.714285850524902,2.941176414489746,2.941176414489746,2.941176414489746,0,2.941176414489746,2.941176414489746,0,0,13958311936,0,2206289920,0
200,1760571360887,20949.91667175293,4450,0,1.28125,20949.91667175293,4450,0,1.28125,21156.735549926758,3560,0,1.025,21156.735549926758,3560,0,1.025,25447.84733581543,3560,0,1.025,25447.84733581543,3560,0,1.025,20151.555252075195,3560,0,1.025,20151.555252075195,3560,0,1.025,22124.337509155273,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,2.941176414489746,5.714285850524902,5.882352828979492,0,3.0303030014038086,0,2.941176414489746,5.714285850524902,2.941176414489746,2.941176414489746,2.941176414489746,0,2.941176414489746,2.941176414489746,0,0,13958311936,0,2206621696,0
199,1760571361087,20950.11932373047,3560,0,1.025,20950.11932373047,3560,0,1.025,21157.025360107422,3560,0,1.025,21157.025360107422,3560,0,1.025,25448.042938232422,3560,0,1.025,25448.042938232422,3560,0,1.025,20151.75016784668,3560,0,1.025,20151.75016784668,3560,0,1.025,22128.99058532715,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,40,40,42.105262756347656,40,50,42.85714340209961,80.95238494873047,40,47.36842346191406,40,42.85714340209961,40,42.85714340209961,40,42.85714340209961,42.85714340209961,13958311936,0,2248536064,0
200,1760571361287,20950.210479736328,3560,0,1.025,20950.210479736328,3560,0,1.025,21157.07147216797,3560,0,1.025,21157.07147216797,3560,0,1.025,25448.15869140625,3560,0,1.025,25448.15869140625,3560,0,1.025,20151.75132751465,3560,0,1.025,20151.75132751465,3560,0,1.025,22133.071563720703,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,4.761904716491699,9.523809432983398,0,0,0,0,78.94737243652344,0,5,0,5.263157844543457,0,0,0,4.761904716491699,0,13958311936,0,2305245184,0
199,1760571361487,20950.32797241211,3560,0,1.025,20950.32797241211,3560,0,1.025,21157.122619628906,3560,0,1.025,21157.122619628906,3560,0,1.025,25448.158737182617,3560,0,1.025,25448.158737182617,3560,0,1.025,20151.758270263672,3560,0,1.025,20151.758270263672,3560,0,1.025,22137.32403564453,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,5.263157844543457,0,0,0,0,0,85,0,5,0,0,0,0,0,0,0,13958311936,0,2322927616,0
199,1760571361687,20950.431610107422,3560,0,1.025,20950.431610107422,3560,0,1.025,21157.155700683594,3560,0,1.025,21157.155700683594,3560,0,1.025,25448.192184448242,3560,0,1.025,25448.192184448242,3560,0,1.025,20151.76075744629,3560,0,1.025,20151.76075744629,3560,0,1.025,22141.7315826416,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,9.523809432983398,0,0,0,0,0,90,0,0,0,5,0,0,0,0,0,13958311936,0,2336858112,0
199,1760571361887,20950.458770751953,3560,0,1.025,20950.458770751953,3560,0,1.025,21157.21824645996,3560,0,1.025,21157.21824645996,3560,0,1.025,25448.192306518555,3560,0,1.025,25448.192306518555,3560,0,1.025,20151.761520385742,3560,0,1.025,20151.761520385742,3560,0,1.025,22146.082138061523,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,4.761904716491699,0,61.904762268066406,0,0,0,27.77777862548828,0,9.523809432983398,0,0,0,0,0,0,0,13958311936,0,2348089344,0
199,1760571362087,20950.466827392578,3560,0,1.025,20950.466827392578,3560,0,1.025,21157.27296447754,3560,0,1.025,21157.27296447754,3560,0,1.025,25448.192337036133,3560,0,1.025,25448.192337036133,3560,0,1.025,20151.77214050293,3560,0,1.025,20151.77214050293,3560,0,1.025,22150.28582763672,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,0,0,76.19047546386719,0,4.761904716491699,0,14.285715103149414,5,0,0,0,0,0,0,0,0,13958311936,0,2349744128,0
200,1760571362288,20950.470428466797,3560,0,1.025,20950.470428466797,3560,0,1.025,21157.273696899414,3560,0,1.025,21157.273696899414,3560,0,1.025,25448.197708129883,3560,0,1.025,25448.197708129883,3560,0,1.025,20151.774536132813,3560,0,1.025,20151.774536132813,3560,0,1.025,22154.55145263672,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,0,0,57.894737243652344,0,0,0,35,5,0,0,0,0,0,0,0,0,13958311936,0,2347487232,0
1,1760571362488,20950.479782104492,3560,0,1.025,20950.479782104492,3560,0,1.025,21157.276763916016,3560,0,1.025,21157.276763916016,3560,0,1.025,25448.198684692383,3560,0,1.025,25448.198684692383,3560,0,1.025,20151.778549194336,3560,0,1.025,20151.778549194336,3560,0,1.025,22158.24530029297,3552,1102,3552,1102,3552,1102,4267,3564,3051,3575,4441,1102,1102,3553,3552,1102,0,0,55,0,0,0,35,0,0,0,0,0,0,0,0,0,13958311936,0,2308149248,0
