Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759423765731,6534.555145263672,2320,1,0.78125,6534.555145263672,2320,1,0.78125,6480.301361083984,2320,1,0.7875,6480.301361083984,2320,1,0.7875,7730.584335327148,2320,1,0.78125,7730.584335327148,2320,1,0.78125,6121.595367431641,2320,1,0.78125,6121.595367431641,2320,1,0.78125,55139.975997924805,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,2.941176414489746,8.333333969116211,13.88888931274414,2.941176414489746,8.823529243469238,2.857142925262451,5.714285850524902,3.0303030014038086,2.941176414489746,2.941176414489746,5.714285850524902,2.857142925262451,5.714285850524902,2.941176414489746,5.714285850524902,2.941176414489746,13958320128,0,9353613312,0
199,1759423765731,6534.557312011719,2320,1,0.78125,6534.557312011719,2320,1,0.78125,6480.301528930664,2320,1,0.7875,6480.301528930664,2320,1,0.7875,7730.586395263672,2320,1,0.78125,7730.586395263672,2320,1,0.78125,6121.595703125,2320,1,0.78125,6121.595703125,2320,1,0.78125,55139.9928894043,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,2.941176414489746,8.333333969116211,13.88888931274414,2.941176414489746,8.823529243469238,2.857142925262451,5.714285850524902,3.0303030014038086,2.941176414489746,2.941176414489746,5.714285850524902,2.857142925262451,5.714285850524902,2.941176414489746,5.714285850524902,2.941176414489746,13958320128,0,9353613312,0
200,1759423765931,6534.582672119141,3560,0,1.025,6534.582672119141,3560,0,1.025,6480.317840576172,3560,0,1.025,6480.317840576172,3560,0,1.025,7730.630340576172,3560,0,1.025,7730.630340576172,3560,0,1.025,6121.630828857422,3560,0,1.03125,6121.630828857422,3560,0,1.03125,55143.54150390625,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,4.761904716491699,0,20,71.42857360839844,0,0,4.761904716491699,9.523809432983398,4.761904716491699,0,0,0,0,0,5,0,13958320128,0,9374257152,0
199,1759423766131,6534.588729858398,2320,1,0.78125,6534.588729858398,2320,1,0.78125,6480.335174560547,2900,1,0.8875,6480.335174560547,2900,1,0.8875,7730.657073974609,2320,1,0.78125,7730.657073974609,2320,1,0.78125,6121.678665161133,2320,1,0.78125,6121.678665161133,2320,1,0.78125,55145.051696777344,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,0,0,20,0,9.523809432983398,0,5,0,0,0,0,0,0,0,5,0,13958320128,0,9376206848,0
200,1759423766331,6534.597763061523,2320,1,0.725,6534.597763061523,2320,1,0.78125,6480.339782714844,2320,1,0.7875,6480.339782714844,2320,1,0.7875,7730.665985107422,2320,1,0.78125,7730.665985107422,2320,1,0.78125,6121.691604614258,2320,1,0.78125,6121.691604614258,2320,1,0.78125,55145.84782409668,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,0,0,20,0,9.523809432983398,0,5,0,0,0,0,0,0,0,5,0,13958320128,0,9376206848,0
200,1759423766532,6534.611434936523,2320,1,0.78125,6534.611434936523,2320,1,0.78125,6480.345764160156,2320,1,0.7875,6480.345764160156,2320,1,0.7875,7730.669372558594,2320,1,0.78125,7730.669372558594,2320,1,0.78125,6121.69873046875,2320,1,0.78125,6121.69873046875,2320,1,0.78125,55146.58322143555,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,0,0,4.761904716491699,0,5,0,5,9.523809432983398,4.761904716491699,0,0,0,0,0,0,0,13958320128,0,9376206848,0
199,1759423766732,6534.620391845703,2320,1,0.78125,6534.620391845703,2320,1,0.78125,6480.353897094727,2900,1,0.8875,6480.353897094727,2900,1,0.8875,7730.673629760742,2320,1,0.78125,7730.673629760742,2320,1,0.78125,6121.705169677734,2320,1,0.78125,6121.705169677734,2320,1,0.78125,55147.360260009766,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,4.761904716491699,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13958320128,0,9376055296,0
200,1759423766932,6534.6273193359375,2320,1,0.78125,6534.6273193359375,2900,1,0.88125,6480.372802734375,2900,1,0.8875,6480.372802734375,2900,1,0.8875,7730.685333251953,2320,1,0.78125,7730.685333251953,2320,1,0.78125,6121.711364746094,2320,1,0.78125,6121.711364746094,2320,1,0.78125,55148.218032836914,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,9.523809432983398,0,9.523809432983398,0,9.523809432983398,0,5,4.761904716491699,4.761904716491699,0,5,0,4.761904716491699,0,4.761904716491699,0,13958320128,0,9374466048,0
200,1759423767133,6534.645660400391,2900,1,0.88125,6534.645660400391,2900,1,0.88125,6480.379623413086,2320,1,0.7875,6480.379623413086,2320,1,0.7875,7730.701187133789,2900,1,0.88125,7730.701187133789,2900,1,0.88125,6121.717727661133,2320,1,0.78125,6121.717727661133,2320,1,0.78125,55149.0234375,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,0,0,5,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,13958320128,0,9372495872,0
199,1759423767333,6534.654724121094,2320,1,0.78125,6534.654724121094,2320,1,0.78125,6480.385223388672,2320,1,0.7875,6480.385223388672,2320,1,0.7875,7730.715972900391,2320,1,0.78125,7730.715972900391,2320,1,0.78125,6121.736221313477,2320,1,0.78125,6121.736221313477,2320,1,0.78125,55149.77462768555,3774,4328,4438,1102,3553,1102,4441,4441,3553,1102,3549,1102,4441,1102,4441,3982,0,0,0,0,5,0,0,0,4.761904716491699,0,5,0,5,0,0,0,13958320128,0,9372495872,0
