Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760657294506,28136.50648498535,3560,0,1.025,28136.50648498535,3560,0,1.025,28978.398361206055,3560,0,1.025,28978.398361206055,3560,0,1.025,47168.87399291992,3560,0,1.025,47168.87399291992,3560,0,1.025,25122.96614074707,3560,0,1.025,25122.96614074707,3560,0,1.025,4467.729553222656,3553,1102,3552,1102,3552,1102,3552,1102,3553,1102,4441,4439,3932,3633,1102,4441,0,6.25,6.45161247253418,0,3.22580623626709,3.3333334922790527,6.45161247253418,6.45161247253418,3.4482758045196533,0,3.3333334922790527,0,0,0,0,3.3333334922790527,13958311936,0,2202066944,0
199,1760657294507,28136.506881713867,3560,0,1.025,28136.506881713867,3560,0,1.025,28978.398956298828,3560,0,1.025,28978.398956298828,3560,0,1.025,47168.87440490723,3560,0,1.025,47168.87440490723,3560,0,1.025,25122.96662902832,3560,0,1.025,25122.96662902832,3560,0,1.025,4467.754058837891,3553,1102,3552,1102,3552,1102,3552,1102,3553,1102,4441,4439,3932,3633,1102,4441,0,6.25,6.45161247253418,0,3.22580623626709,3.3333334922790527,6.45161247253418,6.45161247253418,3.4482758045196533,0,3.3333334922790527,0,0,0,0,3.3333334922790527,13958311936,0,2202066944,0
200,1760657294707,28136.71011352539,3560,0,1.025,28136.71011352539,3560,0,1.025,28978.59976196289,3560,0,1.03125,28978.59976196289,3560,0,1.03125,47169.07550048828,3560,0,1.025,47169.07550048828,3560,0,1.025,25123.16766357422,3560,0,1.025,25123.16766357422,3560,0,1.025,4472.393051147461,3553,1102,3552,1102,3552,1102,3552,1102,3553,1102,4441,4439,3932,3633,1102,4441,42.85714340209961,42.105262756347656,40,40,42.105262756347656,40,100,40,40,40,42.85714340209961,42.105262756347656,40,42.85714340209961,42.105262756347656,40,13958311936,0,2241216512,0
1,1760657294907,28136.72088623047,3560,0,1.025,28136.72088623047,3560,0,1.025,28978.60952758789,3560,0,1.025,28978.60952758789,3560,0,1.025,47169.07569885254,3560,0,1.025,47169.07569885254,3560,0,1.025,25123.167877197266,3560,0,1.025,25123.167877197266,3560,0,1.025,4473.940139770508,3553,1102,3552,1102,3552,1102,3552,1102,3553,1102,4441,4439,3932,3633,1102,4441,0,0,0,0,0,0,33.333335876464844,0,4.761904716491699,0,0,0,0,0,0,0,13958311936,0,2253676544,0
