Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759421596583,4339.302215576172,2320,1,0.78125,4339.302215576172,2320,1,0.78125,4290.519683837891,2320,1,0.7875,4290.519683837891,2320,1,0.7875,5084.487762451172,2900,1,0.88125,5084.487762451172,2900,1,0.88125,4031.271240234375,2320,1,0.78125,4031.271240234375,2320,1,0.78125,19588.156936645508,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,5.405405521392822,2.702702760696411,8.333333969116211,5.405405521392822,8.108107566833496,5.263157844543457,8.108107566833496,5.405405521392822,2.777777910232544,5.263157844543457,8.108107566833496,7.894736289978027,2.857142925262451,2.777777910232544,5.555555820465088,2.777777910232544,13958320128,0,9302679552,0
199,1759421596583,4339.302398681641,2320,1,0.78125,4339.302398681641,2320,1,0.78125,4290.5203857421875,2320,1,0.7875,4290.5203857421875,2320,1,0.7875,5084.489303588867,2900,1,0.88125,5084.489303588867,2900,1,0.88125,4031.2714233398438,2320,1,0.78125,4031.2714233398438,2320,1,0.78125,19588.165725708008,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,5.405405521392822,2.702702760696411,8.333333969116211,5.405405521392822,8.108107566833496,5.263157844543457,8.108107566833496,5.405405521392822,2.777777910232544,5.263157844543457,8.108107566833496,7.894736289978027,2.857142925262451,2.777777910232544,5.555555820465088,2.777777910232544,13958320128,0,9303011328,0
200,1759421596783,4339.365432739258,3560,0,1.025,4339.365432739258,3560,0,1.025,4290.562728881836,3560,0,1.025,4290.562728881836,3560,0,1.025,5084.551681518555,4450,0,1.2875,5084.551681518555,4450,0,1.2875,4031.3116760253906,3560,0,1.03125,4031.3116760253906,3560,0,1.03125,19591.617263793945,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,9.523809432983398,0,90.47618865966797,0,0,0,9.090909004211426,0,0,0,0,0,0,0,0,0,13958320128,0,9329766400,0
199,1759421596984,4339.3768310546875,2320,1,0.78125,4339.3768310546875,2320,1,0.78125,4290.580291748047,2320,1,0.7875,4290.580291748047,2320,1,0.7875,5084.587356567383,2900,1,0.88125,5084.587356567383,2900,1,0.88125,4031.3441467285156,2900,1,0.8875,4031.3441467285156,2900,1,0.8875,19593.14274597168,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,4.761904716491699,0,26.3157901763916,0,0,0,0,0,4.761904716491699,0,5,0,0,0,4.761904716491699,0,13958320128,0,9334681600,0
199,1759421597184,4339.401748657227,2320,1,0.78125,4339.401748657227,2320,1,0.78125,4290.598571777344,2320,1,0.7875,4290.598571777344,2320,1,0.7875,5084.609115600586,2900,1,0.88125,5084.609115600586,2900,1,0.88125,4031.357208251953,2320,1,0.78125,4031.357208251953,2320,1,0.78125,19594.04736328125,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,4.761904716491699,0,26.3157901763916,0,0,0,0,0,4.761904716491699,0,5,0,0,0,4.761904716491699,0,13958320128,0,9334681600,0
199,1759421597384,4339.413879394531,2320,1,0.78125,4339.413879394531,2320,1,0.78125,4290.611526489258,2320,1,0.7875,4290.611526489258,2320,1,0.7875,5084.6282958984375,2320,1,0.78125,5084.6282958984375,2320,1,0.78125,4031.367691040039,2320,1,0.78125,4031.367691040039,2320,1,0.78125,19594.831924438477,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,0,0,7.500000476837158,0,2.4390242099761963,0,2.5,0,2.5641026496887207,0,2.5,2.5,2.5,0,0,0,13958320128,0,9334681600,0
199,1759421597584,4339.422256469727,2320,1,0.78125,4339.422256469727,2320,1,0.78125,4290.6263427734375,2320,1,0.7875,4290.6263427734375,2320,1,0.7875,5084.6466064453125,2320,1,0.78125,5084.6466064453125,2320,1,0.78125,4031.3853607177734,2320,1,0.78125,4031.3853607177734,2320,1,0.78125,19595.61817932129,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,9.090909004211426,0,0,0,5,0,5,0,0,0,0,4.761904716491699,5,0,5,0,13958320128,0,9333092352,0
199,1759421597784,4339.428421020508,2320,1,0.78125,4339.428421020508,2320,1,0.78125,4290.635437011719,2320,1,0.7875,4290.635437011719,2320,1,0.7875,5084.659881591797,2320,1,0.78125,5084.659881591797,2320,1,0.78125,4031.396759033203,2320,1,0.78125,4031.396759033203,2320,1,0.78125,19596.428115844727,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,0,0,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,13958320128,0,9332768768,0
200,1759421597984,4339.436935424805,2320,1,0.78125,4339.436935424805,2320,1,0.78125,4290.639953613281,2320,1,0.7875,4290.639953613281,2320,1,0.7875,5084.665985107422,2320,1,0.78125,5084.665985107422,2320,1,0.78125,4031.406051635742,2320,1,0.78125,4031.406051635742,2900,1,0.8875,19597.247344970703,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,4.761904716491699,0,5.263157844543457,0,9.523809432983398,0,5,4.761904716491699,0,0,5,0,0,0,0,0,13958320128,0,9330720768,0
200,1759421598185,4339.4505615234375,2320,1,0.78125,4339.4505615234375,2320,1,0.78125,4290.644775390625,2320,1,0.7875,4290.644775390625,2320,1,0.7875,5084.680862426758,2320,1,0.78125,5084.680862426758,2320,1,0.78125,4031.413818359375,2320,1,0.78125,4031.413818359375,2320,1,0.78125,19598.010528564453,3553,3550,3633,1102,3550,2139,4089,1102,3548,1102,4393,3553,3555,1102,4441,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13958320128,0,9328242688,0
