Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759425935081,8878.7158203125,2320,1,0.78125,8878.71598815918,2320,1,0.78125,8824.519744873047,2900,1,0.8875,8824.519744873047,2900,1,0.8875,10430.038711547852,2900,1,0.88125,10430.038711547852,2900,1,0.88125,8347.946868896484,2320,1,0.78125,8347.946868896484,2320,1,0.78125,26925.652130126953,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,5.405405521392822,2.702702760696411,5.555555820465088,7.894736289978027,2.777777910232544,5.263157844543457,10.256410598754883,5.263157844543457,2.702702760696411,2.702702760696411,7.894736289978027,2.702702760696411,7.894736289978027,2.702702760696411,5.263157844543457,2.702702760696411,13958320128,0,9345286144,0
199,1759425935081,8878.716201782227,2320,1,0.78125,8878.716201782227,2320,1,0.78125,8824.520874023438,2900,1,0.8875,8824.520874023438,2900,1,0.8875,10430.040283203125,2900,1,0.88125,10430.040283203125,2900,1,0.88125,8347.947280883789,2320,1,0.78125,8347.947280883789,2320,1,0.78125,26925.661087036133,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,5.405405521392822,2.702702760696411,5.555555820465088,7.894736289978027,2.777777910232544,5.263157844543457,10.256410598754883,5.263157844543457,2.702702760696411,2.702702760696411,7.894736289978027,2.702702760696411,7.894736289978027,2.702702760696411,5.263157844543457,2.702702760696411,13958320128,0,9345286144,0
199,1759425935281,8878.749496459961,3560,0,1.025,8878.749496459961,3560,0,1.025,8824.54623413086,3560,0,1.025,8824.54623413086,3560,0,1.025,10430.08251953125,3560,0,1.025,10430.08251953125,3560,0,1.025,8347.96548461914,3560,0,1.03125,8347.96548461914,3560,0,1.03125,26929.20018005371,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,4.761904716491699,0,4.761904716491699,0,0,0,94.73684692382813,0,9.523809432983398,0,0,0,0,0,0,0,13958320128,0,9366851584,0
199,1759425935481,8878.763961791992,2320,1,0.78125,8878.763961791992,2320,1,0.78125,8824.576156616211,2320,1,0.7875,8824.576156616211,2320,1,0.7875,10430.104537963867,2900,1,0.88125,10430.104537963867,2900,1,0.88125,8347.969253540039,2320,1,0.78125,8347.969253540039,2320,1,0.78125,26930.745330810547,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,4.761904716491699,0,4.761904716491699,5,4.761904716491699,5,4.761904716491699,15.789472579956055,0,0,4.761904716491699,5,0,0,0,0,13958320128,0,9367216128,0
199,1759425935681,8878.771545410156,2320,1,0.76875,8878.771545410156,2320,1,0.76875,8824.589660644531,2320,1,0.7875,8824.589660644531,2320,1,0.7875,10430.11587524414,2900,1,0.88125,10430.11587524414,2900,1,0.88125,8347.972259521484,2320,1,0.78125,8347.972259521484,2320,1,0.78125,26931.670623779297,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,5,0,0,0,0,0,5,5,0,4.761904716491699,0,0,0,0,0,5,13958320128,0,9367216128,0
199,1759425935881,8878.779602050781,2320,1,0.78125,8878.779602050781,2320,1,0.78125,8824.601699829102,2320,1,0.7875,8824.601699829102,2320,1,0.7875,10430.129364013672,2900,1,0.88125,10430.129364013672,2900,1,0.88125,8347.97785949707,2320,1,0.78125,8347.97785949707,2320,1,0.78125,26932.546630859375,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,5,0,0,0,0,0,5,5,0,4.761904716491699,0,0,0,0,0,5,13958320128,0,9365430272,0
200,1759425936081,8878.783676147461,2900,1,0.88125,8878.783676147461,2900,1,0.88125,8824.611846923828,2320,1,0.7875,8824.611846923828,2320,1,0.7875,10430.151611328125,2900,1,0.88125,10430.151611328125,2900,1,0.88125,8347.990371704102,2320,1,0.78125,8347.990371704102,2320,1,0.78125,26933.378356933594,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,0,0,2.5641026496887207,0,0,0,2.6315789222717285,0,0,0,4.878048419952393,0,2.5,0,2.5,0,13958320128,0,9365430272,0
199,1759425936282,8878.799102783203,2320,1,0.78125,8878.799102783203,2320,1,0.78125,8824.62158203125,2320,1,0.7875,8824.62158203125,2320,1,0.7875,10430.16748046875,2900,1,0.88125,10430.16748046875,2900,1,0.88125,8347.998275756836,2320,1,0.78125,8347.998275756836,2320,1,0.78125,26934.23062133789,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,0,0,5,0,4.761904716491699,0,9.523809432983398,0,5,0,0,0,0,0,0,0,13958320128,0,9365430272,0
199,1759425936482,8878.805038452148,2320,1,0.78125,8878.805038452148,2320,1,0.78125,8824.640838623047,2320,1,0.7875,8824.640838623047,2320,1,0.7875,10430.184326171875,2320,1,0.78125,10430.184326171875,2320,1,0.78125,8348.008697509766,2320,1,0.78125,8348.008697509766,2320,1,0.78125,26935.236389160156,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,0,0,5,0,4.761904716491699,0,9.523809432983398,0,5,0,0,0,0,0,0,0,13958320128,0,9365430272,0
199,1759425936682,8878.811386108398,2320,1,0.78125,8878.811386108398,2320,1,0.78125,8824.664184570313,2320,1,0.7875,8824.664184570313,2320,1,0.7875,10430.204376220703,2320,1,0.78125,10430.204376220703,2320,1,0.78125,8348.02084350586,2320,1,0.78125,8348.02084350586,2320,1,0.78125,26936.112518310547,3552,1102,3550,3552,3691,3561,3553,2898,4441,1102,3237,1102,3560,1102,3544,1821,2.5,0,7.500000476837158,0,2.5641026496887207,0,2.5641026496887207,5,2.5,0,2.5,0,0,0,2.5,0,13958320128,0,9365430272,0
