Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759422529252,5365.186737060547,2320,1,0.78125,5365.186737060547,2320,1,0.78125,5326.108596801758,2320,1,0.7875,5326.108596801758,2320,1,0.7875,6235.181915283203,2320,1,0.78125,6235.181915283203,2320,1,0.78125,5004.861923217773,2900,1,0.8875,5004.861923217773,2320,1,0.78125,35193.77703857422,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5.405405521392822,5.405405521392822,5.555555820465088,5.263157844543457,8.108107566833496,2.702702760696411,8.333333969116211,2.777777910232544,5.405405521392822,5.405405521392822,7.894736289978027,2.702702760696411,5.405405521392822,5.405405521392822,5.405405521392822,5.405405521392822,13958320128,0,9316859904,0
199,1759422529252,5365.187164306641,2320,1,0.78125,5365.187164306641,2320,1,0.78125,5326.108978271484,2320,1,0.7875,5326.108978271484,2320,1,0.7875,6235.182113647461,2320,1,0.78125,6235.182113647461,2320,1,0.78125,5004.862152099609,2320,1,0.78125,5004.862152099609,2320,1,0.78125,35193.78535461426,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5.405405521392822,5.405405521392822,5.555555820465088,5.263157844543457,8.108107566833496,2.702702760696411,8.333333969116211,2.777777910232544,5.405405521392822,5.405405521392822,7.894736289978027,2.702702760696411,5.405405521392822,5.405405521392822,5.405405521392822,5.405405521392822,13958320128,0,9316859904,0
199,1759422529452,5365.475646972656,3560,0,1.025,5365.475646972656,3560,0,1.025,5326.338562011719,3560,0,1.025,5326.338562011719,3560,0,1.025,6235.410430908203,3560,0,1.025,6235.410430908203,3560,0,1.025,5005.092483520508,3560,0,1.03125,5005.092483520508,3560,0,1.03125,35197.944412231445,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,52.38095474243164,42.85714340209961,42.85714340209961,80,47.619049072265625,42.85714340209961,52.38095474243164,42.85714340209961,42.105262756347656,42.85714340209961,42.105262756347656,40,45,40,42.85714340209961,40,13958320128,0,9348521984,0
199,1759422529652,5365.519638061523,3560,0,1.025,5365.519638061523,3560,0,1.025,5326.382217407227,3560,0,1.025,5326.382217407227,3560,0,1.025,6235.434768676758,3560,0,1.025,6235.434768676758,3560,0,1.025,5005.126739501953,3560,0,1.03125,5005.127044677734,3560,0,1.03125,35201.46374511719,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,4.761904716491699,0,0,80.95238494873047,0,0,16.666667938232422,0,0,0,4.761904716491699,0,0,0,0,0,13958320128,0,9386344448,0
199,1759422529852,5365.554962158203,3100,1,0.925,5365.554962158203,3100,1,0.925,5326.429351806641,3100,1,0.925,5326.429351806641,3100,1,0.925,6235.582061767578,3875,0,1.11875,6235.582061767578,3875,0,1.11875,5005.180633544922,3100,1,0.925,5005.180633544922,3100,1,0.925,35205.21252441406,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,0,0,15.789472579956055,0,5,15.789472579956055,95.23809814453125,0,0,0,20,0,0,0,10,0,13958320128,0,9429663744,0
199,1759422530052,5365.627426147461,3560,0,1.025,5365.627426147461,3560,0,1.025,5326.589660644531,3560,0,1.025,5326.589660644531,3560,0,1.025,6235.757354736328,3560,0,1.025,6235.757354736328,3560,0,1.025,5005.220306396484,3560,0,1.03125,5005.220306396484,3560,0,1.03125,35209.2061920166,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,4.761904716491699,0,0,63.15789031982422,5,28.571430206298828,40,0,25,0,30.000001907348633,0,0,0,0,0,13958320128,0,9429696512,0
199,1759422530252,5365.708740234375,3560,0,1.025,5365.708740234375,3560,0,1.025,5326.605285644531,3560,0,1.025,5326.605285644531,3560,0,1.025,6235.769821166992,3560,0,1.03125,6235.769821166992,3560,0,1.03125,5005.251525878906,3560,0,1.03125,5005.251525878906,3560,0,1.03125,35212.56408691406,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5.263157844543457,0,5,0,10,0,100,0,0,0,0,0,0,0,5,0,13958320128,0,9429696512,0
199,1759422530452,5365.8402099609375,3560,0,1.025,5365.8402099609375,3560,0,1.025,5326.954437255859,3560,0,1.03125,5326.954437255859,3560,0,1.03125,6236.176025390625,4450,0,1.2875,6236.176025390625,4450,0,1.2875,5005.310256958008,3560,0,1.03125,5005.310256958008,3560,0,1.03125,35217.60546875,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,10,0,0,0,70,0,19.047618865966797,85,55,0,63.15789031982422,0,4.761904716491699,0,20,0,13958320128,0,9429487616,0
199,1759422530653,5365.908447265625,3560,0,1.025,5365.908447265625,3560,0,1.025,5327.105377197266,3560,0,1.025,5327.105377197266,3560,0,1.025,6236.344131469727,4450,0,1.2875,6236.344131469727,4450,0,1.2875,5005.369888305664,3560,0,1.03125,5005.369888305664,3560,0,1.03125,35221.477767944336,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,0,0,0,45,36.842105865478516,0,10.526315689086914,28.571430206298828,20,4.761904716491699,20,0,0,4.761904716491699,0,0,13958320128,0,9390538752,0
199,1759422530853,5365.951034545898,3560,0,1.025,5365.951034545898,3560,0,1.025,5327.143173217773,3560,0,1.025,5327.143173217773,3560,0,1.025,6236.498565673828,3560,0,1.025,6236.502151489258,3560,0,1.025,5005.4306640625,3560,0,1.03125,5005.4306640625,3560,0,1.03125,35225.376052856445,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,4.761904716491699,0,4.761904716491699,25,20,0,100,0,0,0,28.571430206298828,0,0,0,0,0,13958320128,0,9424654336,0
199,1759422531053,5366.041641235352,3560,0,1.025,5366.041641235352,3560,0,1.025,5327.198806762695,3560,0,1.03125,5327.198806762695,3560,0,1.03125,6236.825500488281,3560,0,1.03125,6236.825500488281,3560,0,1.03125,5005.520462036133,3560,0,1.03125,5005.520462036133,3560,0,1.03125,35229.97673034668,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5,0,4.761904716491699,84.21052551269531,57.142860412597656,0,66.66667175292969,0,5,0,47.36842346191406,0,5,0,9.523809432983398,0,13958320128,0,9395736576,0
199,1759422531253,5366.12809753418,3560,0,1.025,5366.12809753418,3560,0,1.025,5327.237396240234,3560,0,1.025,5327.237396240234,3560,0,1.025,6236.867370605469,3560,0,1.025,6236.867370605469,3560,0,1.025,5005.58821105957,3560,0,1.025,5005.58821105957,3560,0,1.025,35233.35838317871,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5,0,57.894737243652344,36.3636360168457,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,13958320128,0,9432043520,0
199,1759422531453,5366.195861816406,3560,0,1.025,5366.195861816406,3560,0,1.025,5327.402908325195,3560,0,1.03125,5327.402908325195,3560,0,1.03125,6237.1505126953125,3560,0,1.025,6237.1505126953125,3560,0,1.025,5005.654327392578,3560,0,1.03125,5005.654327392578,3560,0,1.03125,35237.66668701172,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5,0,94.73684692382813,5,35,0,28.571430206298828,0,0,20,42.85714340209961,4.761904716491699,0,0,14.285715103149414,0,13958320128,0,9440337920,0
199,1759422531653,5366.228363037109,3560,0,1.025,5366.228363037109,3560,0,1.025,5327.470016479492,3560,0,1.025,5327.470016479492,3560,0,1.025,6237.191558837891,3560,0,1.025,6237.191558837891,3560,0,1.025,5005.718109130859,3560,0,1.03125,5005.718109130859,3560,0,1.03125,35241.124771118164,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,0,0,9.090909004211426,36.842105865478516,0,0,63.15789031982422,0,0,0,0,0,0,0,0,0,13958320128,0,9440636928,0
199,1759422531853,5366.366714477539,3560,0,1.025,5366.366714477539,3560,0,1.025,5327.655609130859,3560,0,1.025,5327.655609130859,3560,0,1.025,6237.385284423828,3560,0,1.025,6237.385284423828,3560,0,1.025,5005.852615356445,3560,0,1.03125,5005.852615356445,3560,0,1.03125,35245.803802490234,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,19.047618865966797,0,16.666667938232422,10,5,45,85.71428680419922,0,25,0,30.000001907348633,0,0,10.526315689086914,30.000001907348633,0,13958320128,0,9420861440,0
199,1759422532053,5366.420883178711,3560,0,1.025,5366.420883178711,3560,0,1.025,5327.689865112305,3560,0,1.025,5327.689865112305,3560,0,1.025,6237.425933837891,3560,0,1.025,6237.425933837891,3560,0,1.025,5005.90412902832,3560,0,1.03125,5005.90412902832,3560,0,1.03125,35249.155181884766,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,0,0,0,45,0,0,55,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,13958320128,0,9432993792,0
199,1759422532253,5366.475173950195,3560,0,1.025,5366.475173950195,3560,0,1.025,5327.809844970703,3560,0,1.025,5327.809844970703,3560,0,1.025,6237.680236816406,4450,0,1.29375,6237.680236816406,4450,0,1.29375,5005.9727783203125,3560,0,1.03125,5005.9727783203125,3560,0,1.03125,35253.55015563965,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5,0,47.619049072265625,0,30.000001907348633,0,100,0,20,0,40,0,0,0,5,0,13958320128,0,9449250816,0
199,1759422532453,5366.528396606445,4450,0,1.2875,5366.528396606445,4450,0,1.2875,5327.826736450195,3560,0,1.025,5327.826736450195,3560,0,1.025,6237.7794189453125,3560,0,1.03125,6237.7794189453125,3560,0,1.03125,5006.036239624023,3560,0,1.03125,5006.036239624023,3560,0,1.03125,35257.12666320801,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,0,0,10,45,5.263157844543457,0,55,0,0,0,10.526315689086914,0,4.761904716491699,0,9.090909004211426,0,13958320128,0,9449766912,0
199,1759422532653,5366.591873168945,3560,0,1.025,5366.593902587891,3560,0,1.025,5327.928665161133,3560,0,1.03125,5327.928665161133,3560,0,1.03125,6237.960144042969,3560,0,1.29375,6237.960144042969,3560,0,1.03125,5006.10758972168,3560,0,1.025,5006.10758972168,3560,0,1.025,35261.08270263672,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5,0,15.000000953674316,4.761904716491699,10.526315689086914,0,100,0,15.000000953674316,0,0,20,0,4.761904716491699,10,0,13958320128,0,9450024960,0
199,1759422532853,5366.64111328125,3560,0,1.025,5366.64111328125,3560,0,1.025,5327.953170776367,3560,0,1.03125,5327.953170776367,3560,0,1.03125,6238.353469848633,3560,0,1.03125,6238.35498046875,3560,0,1.03125,5006.198135375977,3560,0,1.03125,5006.198135375977,3560,0,1.03125,35265.8067779541,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5,0,60.000003814697266,21.052631378173828,60.000003814697266,0,78.94737243652344,0,0,0,33.333335876464844,25,4.761904716491699,5,0,0,13958320128,0,9445920768,0
199,1759422533053,5366.653335571289,3560,0,1.025,5366.653335571289,3560,0,1.025,5327.985580444336,3560,0,1.025,5327.985580444336,3560,0,1.025,6238.423324584961,4450,0,1.29375,6238.423324584961,4450,0,1.29375,5006.225387573242,3560,0,1.03125,5006.225387573242,3560,0,1.03125,35269.2311706543,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,4.761904716491699,0,0,20,4.761904716491699,0,0,78.94737243652344,0,0,0,0,0,0,0,0,13958320128,0,9493688320,0
199,1759422533254,5366.729629516602,3560,0,1.025,5366.729629516602,3560,0,1.025,5328.057159423828,3560,0,1.025,5328.057159423828,3560,0,1.025,6238.678924560547,3560,0,1.03125,6238.678924560547,3560,0,1.03125,5006.292617797852,3560,0,1.03125,5006.292617797852,3560,0,1.03125,35273.574310302734,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,0,0,5.263157844543457,33.333335876464844,35,0,40,55,5,0,38.095237731933594,0,0,0,0,4.761904716491699,13958320128,0,9492951040,0
199,1759422533454,5366.845123291016,3560,0,1.025,5366.845123291016,3560,0,1.025,5328.159454345703,4450,0,1.29375,5328.159454345703,4450,0,1.29375,6238.704086303711,3560,0,1.03125,6238.704086303711,3560,0,1.03125,5006.3240966796875,3560,0,1.03125,5006.3240966796875,3560,0,1.03125,35277.181564331055,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,5.263157844543457,4.761904716491699,71.42857360839844,26.3157901763916,10,0,0,0,14.285715103149414,9.090909004211426,0,4.761904716491699,0,0,5,0,13958320128,0,9501290496,0
199,1759422533654,5366.902877807617,3560,0,1.025,5366.902877807617,3560,0,1.025,5328.267608642578,3560,0,1.025,5328.267608642578,3560,0,1.025,6238.834930419922,3560,0,1.025,6238.834930419922,3560,0,1.025,5006.398254394531,3560,0,1.03125,5006.398254394531,3560,0,1.03125,35281.196548461914,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,4.761904716491699,0,0,90,35,0,30.000001907348633,0,10.526315689086914,0,15.000000953674316,0,0,0,0,0,13958320128,0,9468731392,0
194,1759422533859,5366.979934692383,3560,0,1.025,5366.979934692383,3560,0,1.025,5328.406677246094,3560,0,1.03125,5328.406677246094,3560,0,1.03125,6238.921737670898,4450,0,1.29375,6238.921737670898,4450,0,1.29375,5006.443878173828,3560,0,1.03125,5006.443878173828,3560,0,1.03125,35285.011291503906,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,9.090909004211426,0,10,0,4.761904716491699,0,100,0,14.285715103149414,0,10,0,0,0,9.523809432983398,0,13958320128,0,9465331712,0
1,1759422534054,5367.036071777344,1920,1,0.725,5367.036071777344,2900,1,0.88125,5328.47492980957,2320,1,0.7875,5328.47492980957,2320,1,0.7875,6239.237533569336,2320,1,0.78125,6239.237533569336,2320,1,0.78125,5006.492767333984,2320,1,0.78125,5006.492767333984,2320,1,0.78125,35288.8731842041,3552,1102,3553,3432,3552,1102,4036,4296,4442,1102,4441,1102,4324,1102,3574,1102,9.090909004211426,0,10,0,4.761904716491699,0,100,0,14.285715103149414,0,10,0,0,0,9.523809432983398,0,13958320128,0,9388871680,0
