Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760636690980,11667.538619995117,3560,0,1.025,11667.538619995117,3560,0,1.025,12340.093276977539,3560,0,1.03125,12340.093276977539,3560,0,1.03125,27448.008178710938,3560,0,1.025,27448.008178710938,3560,0,1.025,8958.888305664063,3560,0,1.025,8958.888305664063,3560,0,1.025,51917.4608001709,1102,3551,3551,1102,1102,3552,3551,4093,4010,1102,4404,1895,4258,1102,4441,1102,0,3.22580623626709,3.3333334922790527,3.22580623626709,3.3333334922790527,3.22580623626709,3.3333334922790527,3.3333334922790527,0,6.45161247253418,6.25,3.22580623626709,3.22580623626709,0,3.3333334922790527,3.22580623626709,13958311936,0,2223677440,0
199,1760636690980,11667.540466308594,4450,0,1.2875,11667.540466308594,4450,0,1.2875,12340.093658447266,3560,0,1.03125,12340.093658447266,3560,0,1.03125,27448.008178710938,3560,0,1.025,27448.008178710938,3560,0,1.025,8958.888320922852,3560,0,1.025,8958.888320922852,3560,0,1.025,51917.4608001709,1102,3551,3551,1102,1102,3552,3551,4093,4010,1102,4404,1895,4258,1102,4441,1102,0,3.22580623626709,3.3333334922790527,3.22580623626709,3.3333334922790527,3.22580623626709,3.3333334922790527,3.3333334922790527,0,6.45161247253418,6.25,3.22580623626709,3.22580623626709,0,3.3333334922790527,3.22580623626709,13958311936,0,2223677440,0
200,1760636691180,11667.749282836914,3560,0,1.025,11667.749282836914,3560,0,1.025,12340.2880859375,3560,0,1.03125,12340.2880859375,3560,0,1.03125,27448.20347595215,3560,0,1.025,27448.20347595215,3560,0,1.025,8959.082550048828,3560,0,1.03125,8959.082550048828,3560,0,1.03125,51922.12113952637,1102,3551,3551,1102,1102,3552,3551,4093,4010,1102,4404,1895,4258,1102,4441,1102,40,42.85714340209961,90,40,50,40,42.85714340209961,40,40,40,40,40,42.105262756347656,42.85714340209961,40,40,13958311936,0,2263379968,0
1,1760636691381,11667.772598266602,3560,0,1.025,11667.772598266602,3560,0,1.025,12340.288955688477,3560,0,1.03125,12340.288955688477,3560,0,1.03125,27448.206909179688,3560,0,1.025,27448.206909179688,3560,0,1.025,8959.082946777344,3560,0,1.025,8959.082946777344,3560,0,1.025,51925.39994812012,1102,3551,3551,1102,1102,3552,3551,4093,4010,1102,4404,1895,4258,1102,4441,1102,0,0,78.94737243652344,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2286297088,0
