Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759427064018,10019.552429199219,2320,1,0.78125,10019.552551269531,2320,1,0.78125,9927.932189941406,2320,1,0.7875,9927.932189941406,2320,1,0.7875,11673.648895263672,2320,1,0.78125,11673.648895263672,2320,1,0.78125,9408.812973022461,2320,1,0.78125,9408.812973022461,2320,1,0.78125,44865.16532897949,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,5.405405521392822,5.128205299377441,7.894736289978027,2.777777910232544,5.405405521392822,2.6315789222717285,5.405405521392822,2.6315789222717285,5.405405521392822,7.894736289978027,8.108107566833496,2.702702760696411,7.692307949066162,5.263157844543457,2.702702760696411,5.263157844543457,13958320128,0,9245229056,0
199,1759427064019,10019.552764892578,2320,1,0.78125,10019.552764892578,2320,1,0.78125,9927.932342529297,2320,1,0.7875,9927.932342529297,2320,1,0.7875,11673.649063110352,2320,1,0.78125,11673.649063110352,2320,1,0.78125,9408.813278198242,2320,1,0.78125,9408.813278198242,2320,1,0.78125,44865.174057006836,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,5.405405521392822,5.128205299377441,7.894736289978027,2.777777910232544,5.405405521392822,2.6315789222717285,5.405405521392822,2.6315789222717285,5.405405521392822,7.894736289978027,8.108107566833496,2.702702760696411,7.692307949066162,5.263157844543457,2.702702760696411,5.263157844543457,13958320128,0,9245229056,0
199,1759427064219,10019.571502685547,3560,0,1.025,10019.571502685547,3560,0,1.025,9927.989883422852,3560,0,1.025,9927.989883422852,3560,0,1.025,11673.777557373047,3560,0,1.025,11673.777557373047,3560,0,1.025,9408.844177246094,3560,0,1.03125,9408.844177246094,3560,0,1.03125,44868.240158081055,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,4.761904716491699,0,14.285715103149414,0,0,0,55,0,0,0,9.523809432983398,0,0,0,0,0,13958320128,0,9263538176,0
199,1759427064419,10019.593444824219,2320,1,0.78125,10019.593444824219,2320,1,0.78125,9928.010925292969,2320,1,0.7875,9928.010925292969,2320,1,0.7875,11673.839630126953,2320,1,0.78125,11673.839630126953,2320,1,0.78125,9408.91439819336,2320,1,0.78125,9408.91439819336,2320,1,0.78125,44871.20018005371,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,0,0,21.052631378173828,4.761904716491699,0,0,5,35,4.761904716491699,0,5,0,4.545454502105713,0,10,0,13958320128,0,9275760640,0
199,1759427064619,10019.60285949707,2320,1,0.78125,10019.60285949707,2320,1,0.78125,9928.021255493164,2320,1,0.7875,9928.021255493164,2320,1,0.7875,11673.85482788086,2320,1,0.78125,11673.85482788086,2320,1,0.78125,9408.919448852539,2320,1,0.78125,9408.919448852539,2320,1,0.78125,44872.14695739746,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,4.761904716491699,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,13958320128,0,9275441152,0
199,1759427064819,10019.623123168945,2320,1,0.78125,10019.623123168945,2320,1,0.78125,9928.02880859375,2320,1,0.7875,9928.02880859375,2320,1,0.7875,11673.863845825195,2320,1,0.78125,11673.863845825195,2320,1,0.78125,9408.925079345703,2320,1,0.78125,9408.925079345703,2320,1,0.78125,44872.94876098633,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,5,0,5,0,5,0,5,0,0,0,5,0,0,0,5,0,13958320128,0,9275441152,0
200,1759427065019,10019.639144897461,2320,1,0.76875,10019.639144897461,2320,1,0.76875,9928.039077758789,2320,1,0.7875,9928.039077758789,2320,1,0.7875,11673.870071411133,2320,1,0.78125,11673.870071411133,2320,1,0.78125,9408.928131103516,2320,1,0.78125,9408.928131103516,2320,1,0.78125,44873.705017089844,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,5,0,5,0,9.523809432983398,0,5,0,0,0,4.761904716491699,0,0,0,0,0,13958320128,0,9275441152,0
200,1759427065220,10019.649307250977,2320,1,0.78125,10019.649322509766,2320,1,0.78125,9928.055404663086,2320,1,0.7875,9928.055404663086,2320,1,0.7875,11673.877853393555,2320,1,0.78125,11673.877853393555,2320,1,0.78125,9408.936599731445,2320,1,0.78125,9408.936599731445,2320,1,0.78125,44874.540786743164,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,0,0,0,4.761904716491699,0,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,13958320128,0,9275396096,0
199,1759427065420,10019.652526855469,2320,1,0.76875,10019.652526855469,2320,1,0.76875,9928.066772460938,2320,1,0.7875,9928.066772460938,2320,1,0.7875,11673.895431518555,2320,1,0.78125,11673.895431518555,2320,1,0.78125,9408.945922851563,2320,1,0.78125,9408.945922851563,2320,1,0.78125,44875.32794189453,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,13958320128,0,9275396096,0
199,1759427065620,10019.661590576172,1920,1,0.725,10019.661590576172,1920,1,0.725,9928.068649291992,1920,1,0.725,9928.068649291992,1920,1,0.725,11673.902618408203,2320,1,0.71875,11673.902618408203,2320,1,0.78125,9408.95686340332,2320,1,0.78125,9408.95686340332,2320,1,0.78125,44876.1628112793,4441,1102,3620,4272,3547,3130,3940,3553,3553,1102,3553,1102,3553,1102,3560,4035,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,13958320128,0,9275396096,0
