Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759427872968,11013.600860595703,2320,1,0.78125,11013.600860595703,2320,1,0.78125,10901.673446655273,2320,1,0.7875,10901.673446655273,2320,1,0.7875,12850.502838134766,2320,1,0.78125,12850.502838134766,2320,1,0.78125,10355.009475708008,2320,1,0.78125,10355.009475708008,2320,1,0.78125,59655.01722717285,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,5.555555820465088,2.857142925262451,8.333333969116211,8.333333969116211,8.108107566833496,11.428571701049805,11.111111640930176,2.857142925262451,2.857142925262451,5.714285850524902,5.555555820465088,5.405405521392822,5.714285850524902,2.777777910232544,2.777777910232544,2.857142925262451,13958320128,0,9362579456,0
199,1759427872968,11013.603042602539,2900,1,0.88125,11013.603042602539,2900,1,0.88125,10901.674667358398,2320,1,0.7875,10901.674667358398,2320,1,0.7875,12850.503173828125,2320,1,0.78125,12850.503173828125,2320,1,0.78125,10355.009643554688,2320,1,0.78125,10355.009643554688,2320,1,0.78125,59655.0260925293,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,5.555555820465088,2.857142925262451,8.333333969116211,8.333333969116211,8.108107566833496,11.428571701049805,11.111111640930176,2.857142925262451,2.857142925262451,5.714285850524902,5.555555820465088,5.405405521392822,5.714285850524902,2.777777910232544,2.777777910232544,2.857142925262451,13958320128,0,9362911232,0
199,1759427873168,11013.653335571289,3560,0,1.025,11013.653335571289,3560,0,1.025,10901.700317382813,3560,0,1.025,10901.700317382813,3560,0,1.025,12850.688537597656,3560,0,1.025,12850.688537597656,3560,0,1.025,10355.0732421875,3560,0,1.03125,10355.0732421875,3560,0,1.03125,59658.05143737793,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,4.761904716491699,0,10,0,0,0,42.105262756347656,0,0,0,15.000000953674316,0,4.761904716491699,0,0,0,13958320128,0,9373192192,0
200,1759427873368,11013.690017700195,2320,1,0.78125,11013.690017700195,2320,1,0.78125,10901.712112426758,2320,1,0.7875,10901.712112426758,2320,1,0.7875,12850.711059570313,2320,1,0.78125,12850.711059570313,2320,1,0.78125,10355.11245727539,2320,1,0.78125,10355.11245727539,2320,1,0.78125,59660.35705566406,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,0,0,5,4.761904716491699,0,4.761904716491699,55,0,0,0,0,0,5,0,0,0,13958320128,0,9382498304,0
199,1759427873568,11013.699096679688,2320,1,0.78125,11013.699096679688,2320,1,0.78125,10901.723754882813,2320,1,0.7875,10901.723754882813,2320,1,0.7875,12850.719467163086,2320,1,0.78125,12850.719467163086,2320,1,0.78125,10355.122985839844,2320,1,0.78125,10355.122985839844,2320,1,0.78125,59661.247634887695,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,5,0,4.761904716491699,0,0,0,0,0,5,0,5,0,0,0,0,0,13958320128,0,9382494208,0
199,1759427873768,11013.703186035156,1920,1,0.725,11013.703186035156,1920,1,0.725,10901.72981262207,2320,1,0.7875,10901.72981262207,2320,1,0.7875,12850.725372314453,2320,1,0.78125,12850.725372314453,2320,1,0.78125,10355.136322021484,2320,1,0.78125,10355.136322021484,2320,1,0.78125,59662.02976989746,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,5,0,4.761904716491699,0,0,0,0,0,5,0,5,0,0,0,0,0,13958320128,0,9381064704,0
199,1759427873968,11013.713668823242,1920,1,0.725,11013.713668823242,1920,1,0.725,10901.73422241211,1920,1,0.725,10901.73422241211,1920,1,0.725,12850.736923217773,1920,1,0.71875,12850.736923217773,1920,1,0.71875,10355.139389038086,1920,1,0.71875,10355.139389038086,2320,1,0.71875,59662.7643737793,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,2.4390242099761963,0,5.128205299377441,0,2.5,0,5,0,0,2.4390242099761963,2.5,0,0,0,0,0,13958320128,0,9381064704,0
200,1759427874169,11013.720779418945,2320,1,0.78125,11013.720779418945,2320,1,0.78125,10901.73713684082,2320,1,0.7875,10901.73713684082,2320,1,0.7875,12850.743225097656,2320,1,0.78125,12850.743225097656,2320,1,0.78125,10355.145294189453,2320,1,0.78125,10355.145294189453,2320,1,0.78125,59663.48764038086,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,0,0,10,5,9.090909004211426,0,5,0,0,5,0,0,0,0,0,0,13958320128,0,9381064704,0
200,1759427874369,11013.725143432617,2320,1,0.78125,11013.725158691406,2320,1,0.78125,10901.757705688477,2320,1,0.7875,10901.757705688477,2320,1,0.7875,12850.748657226563,2320,1,0.78125,12850.748657226563,2320,1,0.78125,10355.151550292969,2320,1,0.78125,10355.151550292969,2320,1,0.78125,59664.173568725586,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,0,0,5,4.761904716491699,0,0,0,0,5,0,5,0,0,0,0,0,13958320128,0,9380642816,0
199,1759427874570,11013.729125976563,2320,1,0.78125,11013.729125976563,2320,1,0.78125,10901.766296386719,2320,1,0.7875,10901.766296386719,2320,1,0.7875,12850.76821899414,2320,1,0.78125,12850.76821899414,2320,1,0.78125,10355.161026000977,2320,1,0.78125,10355.161026000977,2320,1,0.78125,59665.10546875,3553,1102,3553,3556,3553,4441,2893,4441,4434,4441,3553,1102,3552,1102,3553,1102,0,0,5.263157844543457,5,0,0,5,0,0,0,0,0,0,0,4.761904716491699,0,13958320128,0,9376407552,0
