Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760569100477,19735.843627929688,3560,0,1.025,19735.843627929688,3560,0,1.025,19927.728759765625,4450,0,1.28125,19927.728759765625,4450,0,1.28125,23966.395141601563,3560,0,1.025,23966.395141601563,3560,0,1.025,18954.99934387207,3560,0,1.025,18954.99934387207,3560,0,1.025,917.1083831787109,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,3.3333334922790527,3.3333334922790527,3.22580623626709,3.22580623626709,3.3333334922790527,3.22580623626709,3.22580623626709,0,3.22580623626709,3.3333334922790527,0,3.22580623626709,6.25,0,3.22580623626709,3.22580623626709,13958311936,0,2224013312,0
199,1760569100477,19735.84503173828,3560,0,1.025,19735.84503173828,3560,0,1.025,19927.729949951172,4450,0,1.28125,19927.729949951172,4450,0,1.28125,23966.395614624023,3560,0,1.025,23966.395614624023,3560,0,1.025,18955.000228881836,3560,0,1.025,18955.000228881836,3560,0,1.025,917.128173828125,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,3.3333334922790527,3.3333334922790527,3.22580623626709,3.22580623626709,3.3333334922790527,3.22580623626709,3.22580623626709,0,3.22580623626709,3.3333334922790527,0,3.22580623626709,6.25,0,3.22580623626709,3.22580623626709,13958311936,0,2224013312,0
199,1760569100678,19736.055557250977,3560,0,1,19736.055557250977,3560,0,1,19927.963485717773,3560,0,1.00625,19927.963485717773,4450,0,1.00625,23966.60289001465,3560,0,1.025,23966.60289001465,3560,0,1.025,18955.206573486328,3560,0,1.025,18955.206573486328,3560,0,1.025,921.4471893310547,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,40,42.85714340209961,66.66667175292969,40,42.85714340209961,42.105262756347656,40,45,42.85714340209961,42.85714340209961,40,40,42.105262756347656,42.85714340209961,40,42.105262756347656,13958311936,0,2251706368,0
199,1760569100878,19736.057327270508,3560,0,1.025,19736.057327270508,3560,0,1.025,19927.96664428711,3560,0,1.025,19927.96664428711,3560,0,1.025,23966.602996826172,3560,0,1.025,23966.602996826172,3560,0,1.025,18955.206649780273,3560,0,1.025,18955.206649780273,3560,0,1.025,924.9013214111328,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,0,0,0,72.22222137451172,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2281226240,0
199,1760569101078,19736.060089111328,3560,0,1.025,19736.060089111328,3560,0,1.025,19927.981567382813,3560,0,1.025,19927.981567382813,3560,0,1.025,23966.604858398438,3560,0,1.025,23966.604858398438,3560,0,1.025,18955.276168823242,3560,0,1.025,18955.276168823242,3560,0,1.025,928.5440979003906,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,4.761904716491699,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,13958311936,0,2315628544,0
199,1760569101278,19736.067428588867,3560,0,1.025,19736.067428588867,3560,0,1.025,19927.99676513672,4450,0,1.2875,19927.99676513672,4450,0,1.2875,23966.621200561523,4450,0,1.2875,23966.621200561523,4450,0,1.2875,18955.27619934082,3560,0,1.025,18955.27619934082,3560,0,1.025,932.3909149169922,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,0,0,0,0,0,4.761904716491699,100,0,0,0,4.761904716491699,0,0,0,0,0,13958311936,0,2362384384,0
199,1760569101478,19736.071853637695,3120,1,0.925,19736.071853637695,3120,1,0.925,19928.003662109375,3120,1,0.93125,19928.003662109375,3120,1,0.93125,23967.037475585938,3900,0,1.125,23967.037475585938,3900,0,1.125,18955.27703857422,3120,1,0.93125,18955.27703857422,3340,1,0.975,937.4600067138672,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,0,0,80,0,0,80,100,0,0,0,50,35,0,0,0,0,13958311936,0,2363203584,0
199,1760569101678,19736.083526611328,3560,0,1.025,19736.083526611328,3560,0,1.025,19928.008255004883,3560,0,1.03125,19928.008255004883,3560,0,1.03125,23967.410919189453,3560,0,1.025,23967.410919189453,3560,0,1.025,18955.27716064453,3560,0,1.025,18955.27716064453,3560,0,1.025,942.3129425048828,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,0,0,75,0,4.761904716491699,73.68421173095703,95.23809814453125,0,0,0,0,73.68421173095703,0,0,0,0,13958311936,0,2363179008,0
199,1760569101878,19736.085845947266,3560,0,1,19736.085845947266,3560,0,1.025,19928.01626586914,4450,0,1.28125,19928.01626586914,4450,0,1.28125,23967.411697387695,3560,0,1.025,23967.411697387695,3560,0,1.025,18955.279403686523,3560,0,1.025,18955.279403686523,3560,0,1.025,946.33203125,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,0,0,55,0,0,0,40,0,4.761904716491699,0,0,0,0,0,0,0,13958311936,0,2330996736,0
199,1760569102078,19736.09326171875,3440,0,0.99375,19736.09326171875,3440,0,0.99375,19928.15396118164,3440,0,1,19928.15396118164,3440,0,1,23967.57908630371,4300,0,1.25,23967.57908630371,4300,0,1.25,18955.281799316406,3200,0,0.99375,18955.281799316406,3200,0,0.94375,950.7994232177734,3514,1102,3552,2466,3552,1102,2841,1102,1102,3552,3552,3994,4441,3251,3552,1102,0,0,15.000000953674316,0,5,0,100,0,21.052631378173828,0,30.000001907348633,0,0,0,15.000000953674316,0,13958311936,0,2364022784,0
