Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760640855971,15708.596618652344,4450,0,1.28125,15708.596618652344,4450,0,1.28125,16425.435516357422,4450,0,1.28125,16425.435516357422,4450,0,1.28125,32091.794891357422,3560,0,1.025,32091.794891357422,3560,0,1.025,12911.546615600586,3560,0,1.025,12911.546615600586,4450,0,1.025,49415.47393798828,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,7.142857551574707,2.4390242099761963,2.5,2.4390242099761963,4.878048419952393,2.5,5.128205299377441,2.5,0,2.4390242099761963,2.5,2.5,2.4390242099761963,4.878048419952393,2.5,2.4390242099761963,13958311936,0,2226765824,0
200,1760640855971,15708.59799194336,3560,0,1.025,15708.59799194336,3560,0,1.025,16425.435958862305,3560,0,1.025,16425.435958862305,3560,0,1.025,32091.794891357422,3560,0,1.025,32091.794891357422,3560,0,1.025,12911.547500610352,4450,0,1.2875,12911.547500610352,4450,0,1.2875,49415.49676513672,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,7.142857551574707,2.4390242099761963,2.5,2.4390242099761963,4.878048419952393,2.5,5.128205299377441,2.5,0,2.4390242099761963,2.5,2.5,2.4390242099761963,4.878048419952393,2.5,2.4390242099761963,13958311936,0,2226765824,0
199,1760640856171,15708.806900024414,3560,0,1.025,15708.806900024414,3560,0,1.025,16425.637481689453,3560,0,1.03125,16425.637481689453,3560,0,1.03125,32092.00894165039,3560,0,1.025,32092.00894165039,3560,0,1.025,12911.754516601563,3560,0,1.03125,12911.754516601563,3560,0,1.0375,49420.196868896484,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,45,40,90.47618865966797,40,40,40,40,40,40,40,40,42.85714340209961,40,40,42.85714340209961,47.36842346191406,13958311936,0,2264920064,0
199,1760640856371,15708.821731567383,3560,0,1.025,15708.821731567383,3560,0,1.025,16425.63999938965,3560,0,1.03125,16425.63999938965,3560,0,1.03125,32092.011657714844,3560,0,1.025,32092.011657714844,3560,0,1.025,12911.760635375977,3560,0,1.03125,12911.760635375977,3560,0,1.03125,49424.187561035156,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,0,0,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,13958311936,0,2306252800,0
199,1760640856572,15708.824005126953,3560,0,1.025,15708.824005126953,3560,0,1.025,16425.6404876709,3560,0,1.03125,16425.6404876709,3560,0,1.03125,32092.013092041016,3560,0,1.025,32092.013092041016,3560,0,1.025,12911.763626098633,3560,0,1.03125,12911.763626098633,3560,0,1.03125,49428.15264892578,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2354282496,0
199,1760640856772,15708.889633178711,3400,0,0.9875,15708.889633178711,3400,0,0.9875,16425.70053100586,3400,0,0.9875,16425.70053100586,3400,0,0.9875,32092.41732788086,4050,0,1.25,32092.41732788086,4050,0,1.18125,12911.797561645508,3240,0,0.95625,12911.797561645508,3240,0,0.95625,49433.32569885254,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,14.285715103149414,0,15.000000953674316,85.71428680419922,55,0,57.142860412597656,0,10,0,0,78.94737243652344,0,10,15.000000953674316,0,13958311936,0,2355937280,0
200,1760640856972,15708.895248413086,3560,0,1.025,15708.895248413086,3560,0,1.025,16425.700576782227,3560,0,1.03125,16425.700576782227,3560,0,1.03125,32092.801345825195,3560,0,1.025,32092.801345825195,3560,0,1.025,12911.797637939453,3560,0,1.03125,12911.797637939453,3560,0,1.03125,49438.26737976074,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,0,0,0,100,80,0,85,0,0,0,0,80,0,0,0,0,13958311936,0,2355937280,0
1,1760640857172,15708.919448852539,3560,0,1.025,15708.919479370117,3560,0,1.025,16425.71632385254,3560,0,1.025,16425.71632385254,3560,0,1.025,32092.811004638672,3560,0,1.025,32092.811004638672,3560,0,1.025,12911.797729492188,3560,0,1.025,12911.797729492188,3560,0,1.025,49439.77310180664,3552,1102,3548,3552,3552,1102,3552,1102,3552,1102,3575,1102,1102,4441,3581,1102,0,0,5,0,5,0,15.000000953674316,0,9.090909004211426,0,0,0,0,0,0,0,13958311936,0,2264150016,0
