Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760604177210,46246.6309967041,3560,0,1.025,46246.63102722168,3560,0,1.025,46668.0020904541,3560,0,1.025,46668.0020904541,3560,0,1.025,56155.83589172363,3560,0,1.025,56155.83589172363,3560,0,1.025,44623.07530212402,3560,0,1.025,44623.07530212402,3560,0,1.025,6570.834533691406,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,6.060606002807617,3.125,3.125,3.125,6.25,0,3.125,5.882352828979492,3.125,3.125,3.125,3.125,3.125,0,3.125,0,13958311936,0,2214432768,0
199,1760604177210,46246.63102722168,3560,0,1.025,46246.63102722168,3560,0,1.025,46668.0020904541,4450,0,1.2875,46668.0020904541,4450,0,1.2875,56155.83654785156,3560,0,1.025,56155.83654785156,3560,0,1.025,44623.075622558594,3560,0,1.025,44623.075622558594,3560,0,1.025,6570.858245849609,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,6.060606002807617,3.125,3.125,3.125,6.25,0,3.125,5.882352828979492,3.125,3.125,3.125,3.125,3.125,0,3.125,0,13958311936,0,2214432768,0
199,1760604177410,46246.846603393555,3560,0,1.025,46246.846603393555,3560,0,1.025,46668.23254394531,3560,0,1.03125,46668.23254394531,3560,0,1.03125,56156.046966552734,3560,0,1.025,56156.046966552734,3560,0,1.025,44623.28726196289,3560,0,1.025,44623.28726196289,3560,0,1.025,6575.521682739258,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,40,40,100,40,42.105262756347656,40,40,42.105262756347656,20,40,42.85714340209961,40,40,40,40,42.105262756347656,13958311936,0,2253250560,0
199,1760604177610,46246.84957885742,3560,0,1.025,46246.84957885742,3560,0,1.025,46668.23377990723,3560,0,1.03125,46668.23377990723,3560,0,1.03125,56156.04765319824,3560,0,1.025,56156.04765319824,3560,0,1.025,44623.28759765625,3560,0,1.025,44623.28759765625,3560,0,1.025,6579.378921508789,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,4.761904716491699,0,85.71428680419922,0,0,0,15.000000953674316,0,0,0,0,0,0,0,0,0,13958311936,0,2301358080,0
199,1760604177810,46246.853515625,3560,0,1.025,46246.853515625,3560,0,1.025,46668.23533630371,3560,0,1.025,46668.23533630371,3560,0,1.025,56156.04769897461,3560,0,1.025,56156.04769897461,3560,0,1.025,44623.28764343262,3560,0,1.025,44623.28764343262,3560,0,1.025,6583.121994018555,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,13958311936,0,2347474944,0
199,1760604178010,46246.856704711914,3560,0,1.025,46246.856704711914,3560,0,1.025,46668.46229553223,3560,0,1.03125,46668.46229553223,3560,0,1.03125,56156.421813964844,4450,0,1.2875,56156.421813964844,4450,0,1.2875,44623.29116821289,3560,0,1.025,44623.29116821289,3040,0,1.025,6588.1612548828125,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,0,0,26.3157901763916,0,71.42857360839844,0,100,0,45,0,73.68421173095703,0,0,4.761904716491699,0,0,13958311936,0,2347806720,0
200,1760604178210,46246.863204956055,3560,0,1.025,46246.863204956055,3560,0,1.025,46668.46357727051,3560,0,1.03125,46668.46357727051,3560,0,1.03125,56156.832458496094,3560,0,1.025,56156.832458496094,3560,0,1.025,44623.29118347168,3560,0,1.025,44623.29118347168,3560,0,1.025,6593.149353027344,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,0,0,85,0,84.21052551269531,0,100,0,0,0,80.95238494873047,0,0,0,0,0,13958311936,0,2347950080,0
1,1760604178411,46246.88412475586,3560,0,1.025,46246.884185791016,3560,0,1.025,46668.480041503906,3560,0,1.025,46668.480041503906,3560,0,1.025,56156.83517456055,3560,0,1.025,56156.83517456055,3560,0,1.025,44623.292251586914,3560,0,1.025,44623.292251586914,3560,0,1.025,6594.79997253418,4085,4027,3663,1102,1102,3658,3551,3552,3540,3254,1102,3605,4439,1102,4235,1102,0,0,20,0,5,0,5,0,0,0,0,0,0,0,0,0,13958311936,0,2300452864,0
