Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759424045416,6800.201278686523,2320,1,0.78125,6800.201278686523,2320,1,0.78125,6721.474563598633,2320,1,0.7875,6721.474563598633,2320,1,0.7875,8059.260665893555,2320,1,0.78125,8059.260665893555,2320,1,0.78125,6350.354446411133,2320,1,0.78125,6350.354446411133,2320,1,0.78125,59992.83543395996,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,8.108107566833496,2.857142925262451,11.428571701049805,2.777777910232544,5.714285850524902,5.555555820465088,5.714285850524902,2.857142925262451,8.108107566833496,5.405405521392822,5.555555820465088,5.714285850524902,5.714285850524902,5.405405521392822,2.857142925262451,5.555555820465088,13958320128,0,9227923456,0
199,1759424045416,6800.201507568359,2320,1,0.78125,6800.201507568359,2320,1,0.78125,6721.474868774414,2320,1,0.7875,6721.474868774414,2320,1,0.7875,8059.260955810547,2320,1,0.78125,8059.260955810547,2320,1,0.78125,6350.354629516602,2320,1,0.78125,6350.354629516602,2320,1,0.78125,59992.843658447266,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,8.108107566833496,2.857142925262451,11.428571701049805,2.777777910232544,5.714285850524902,5.555555820465088,5.714285850524902,2.857142925262451,8.108107566833496,5.405405521392822,5.555555820465088,5.714285850524902,5.714285850524902,5.405405521392822,2.857142925262451,5.555555820465088,13958320128,0,9227923456,0
199,1759424045616,6800.250671386719,3560,0,1,6800.250671386719,3560,0,1,6721.590866088867,3560,0,1.00625,6721.590866088867,3560,0,1.00625,8059.310638427734,3560,0,1.00625,8059.310638427734,3560,0,1.025,6350.394271850586,3560,0,1.025,6350.394271850586,3560,0,1.025,59995.885482788086,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,0,4.761904716491699,0,0,9.090909004211426,0,63.15789031982422,4.761904716491699,5.263157844543457,0,0,4.761904716491699,0,0,0,0,13958320128,0,9257369600,0
199,1759424045816,6800.301956176758,2320,1,0.78125,6800.301956176758,2320,1,0.78125,6721.614395141602,2320,1,0.7875,6721.614395141602,2320,1,0.7875,8059.345291137695,2320,1,0.78125,8059.345291137695,2320,1,0.78125,6350.428024291992,2320,1,0.78125,6350.428024291992,2320,1,0.78125,59998.63359069824,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,0,0,0,0,0,0,4.545454502105713,57.894737243652344,5,0,0,0,0,0,0,0,13958320128,0,9276157952,0
200,1759424046016,6800.31672668457,2320,1,0.78125,6800.31672668457,2320,1,0.78125,6721.62467956543,2320,1,0.7875,6721.62467956543,2320,1,0.7875,8059.361236572266,2320,1,0.78125,8059.361236572266,2320,1,0.78125,6350.440933227539,2320,1,0.78125,6350.440933227539,2320,1,0.78125,59999.5602722168,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,0,0,4.761904716491699,0,5,0,0,5,0,0,0,0,0,0,5,0,13958320128,0,9275154432,0
199,1759424046217,6800.332244873047,2320,1,0.78125,6800.332244873047,2320,1,0.78125,6721.636184692383,2320,1,0.7875,6721.636184692383,2320,1,0.7875,8059.385055541992,2320,1,0.78125,8059.385055541992,2320,1,0.78125,6350.445602416992,2320,1,0.78125,6350.445602416992,2320,1,0.78125,60000.28439331055,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13958320128,0,9275154432,0
199,1759424046417,6800.347991943359,2320,1,0.78125,6800.347991943359,2320,1,0.78125,6721.644317626953,2320,1,0.7875,6721.644317626953,2320,1,0.7875,8059.390625,2320,1,0.78125,8059.390625,2320,1,0.78125,6350.447509765625,2320,1,0.78125,6350.447509765625,2320,1,0.78125,60001.04016113281,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,9.523809432983398,0,5,4.761904716491699,5,0,0,0,5,0,0,0,0,0,0,0,13958320128,0,9273438208,0
199,1759424046617,6800.354232788086,1920,1,0.725,6800.354232788086,1920,1,0.725,6721.653366088867,1920,1,0.725,6721.653366088867,1920,1,0.725,8059.396438598633,1920,1,0.71875,8059.396438598633,2320,1,0.78125,6350.452255249023,2320,1,0.78125,6350.452255249023,2320,1,0.78125,60001.77966308594,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,9.523809432983398,0,5,4.761904716491699,5,0,0,0,5,0,0,0,0,0,0,0,13958320128,0,9273438208,0
200,1759424046817,6800.36279296875,2320,1,0.78125,6800.36279296875,2320,1,0.78125,6721.673889160156,2320,1,0.7875,6721.673889160156,2320,1,0.7875,8059.409561157227,2320,1,0.78125,8059.409561157227,2320,1,0.78125,6350.458084106445,2320,1,0.78125,6350.458084106445,2320,1,0.78125,60002.487380981445,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,2.5,0,2.5641026496887207,0,2.5641026496887207,0,4.878048419952393,0,2.5,0,4.878048419952393,0,2.4390242099761963,0,0,0,13958320128,0,9273438208,0
199,1759424047017,6800.380874633789,2320,1,0.78125,6800.380874633789,2320,1,0.78125,6721.680938720703,2320,1,0.7875,6721.680938720703,2320,1,0.7875,8059.416412353516,2320,1,0.78125,8059.416412353516,2320,1,0.78125,6350.46842956543,2320,1,0.78125,6350.46842956543,2320,1,0.78125,60003.3253326416,3553,1102,3795,1102,3553,1102,3919,4160,4441,1102,3553,1102,3553,1452,3851,2220,0,0,9.523809432983398,10,4.761904716491699,0,0,5,0,0,0,0,5,0,0,0,13958320128,0,9273438208,0
