Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1759424154137,6958.898132324219,2320,1,0.78125,6958.898132324219,2320,1,0.78125,6875.752685546875,2320,1,0.7875,6875.752685546875,2320,1,0.7875,8240.501083374023,2900,1,0.88125,8240.501083374023,2900,1,0.88125,6510.181716918945,2320,1,0.78125,6510.181716918945,2320,1,0.78125,62127.51974487305,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,5.555555820465088,2.702702760696411,8.108107566833496,5.405405521392822,2.777777910232544,7.692307949066162,7.894736289978027,2.702702760696411,2.777777910232544,5.263157844543457,2.702702760696411,5.263157844543457,2.777777910232544,7.894736289978027,2.702702760696411,5.263157844543457,13958320128,0,9316503552,0
199,1759424154137,6958.898376464844,2320,1,0.78125,6958.898376464844,2320,1,0.78125,6875.753036499023,2320,1,0.7875,6875.753036499023,2320,1,0.7875,8240.501876831055,2900,1,0.88125,8240.501876831055,2320,1,0.88125,6510.18229675293,2320,1,0.78125,6510.18229675293,2320,1,0.78125,62127.52877807617,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,5.555555820465088,2.702702760696411,8.108107566833496,5.405405521392822,2.777777910232544,7.692307949066162,7.894736289978027,2.702702760696411,2.777777910232544,5.263157844543457,2.702702760696411,5.263157844543457,2.777777910232544,7.894736289978027,2.702702760696411,5.263157844543457,13958320128,0,9317093376,0
200,1759424154337,6958.900650024414,3560,0,1.025,6958.900650024414,3560,0,1.025,6875.755355834961,3560,0,1.025,6875.755355834961,3560,0,1.025,8240.543869018555,3560,0,1.025,8240.543869018555,3560,0,1.025,6510.183166503906,3560,0,1.03125,6510.183166503906,3560,0,1.03125,62131.3359375,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,4.761904716491699,9.523809432983398,0,85,0,0,0,9.523809432983398,0,0,0,0,0,13958320128,0,9326546944,0
200,1759424154537,6958.90510559082,2320,1,0.78125,6958.90510559082,2320,1,0.78125,6875.799911499023,2320,1,0.7875,6875.799911499023,2320,1,0.7875,8240.551513671875,2320,1,0.78125,8240.551513671875,2320,1,0.78125,6510.189682006836,2320,1,0.78125,6510.189682006836,2320,1,0.78125,62132.71383666992,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,0,5,0,15.789472579956055,5,0,0,0,0,4.761904716491699,0,0,0,13958320128,0,9326542848,0
199,1759424154738,6958.905624389648,2320,1,0.78125,6958.905624389648,2320,1,0.78125,6875.800765991211,2320,1,0.7875,6875.800765991211,2320,1,0.7875,8240.552444458008,2320,1,0.78125,8240.552444458008,2320,1,0.78125,6510.191543579102,2320,1,0.78125,6510.191543579102,2320,1,0.78125,62133.16961669922,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958320128,0,9326227456,0
200,1759424154938,6958.909729003906,2980,1,0.9,6958.909729003906,2980,1,0.9,6875.802459716797,3300,1,0.96875,6875.802459716797,3300,0,0.96875,8240.55534362793,3300,0,0.9625,8240.55534362793,3300,0,0.9625,6510.19221496582,3300,0,0.96875,6510.19221496582,3300,0,0.96875,62133.666412353516,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958320128,0,9326493696,0
200,1759424155138,6958.915313720703,2320,1,0.76875,6958.915313720703,2320,1,0.76875,6875.816390991211,2320,1,0.7875,6875.816390991211,2320,1,0.7875,8240.557403564453,2320,1,0.78125,8240.557403564453,2320,1,0.78125,6510.195831298828,2320,1,0.78125,6510.195831298828,2320,1,0.78125,62134.68325805664,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,13958320128,0,9325740032,0
200,1759424155338,6958.91618347168,2320,1,0.78125,6958.91618347168,2320,1,0.78125,6875.821823120117,2320,1,0.7875,6875.821823120117,2320,1,0.7875,8240.560150146484,2320,1,0.78125,8240.560150146484,2320,1,0.78125,6510.197982788086,2320,1,0.78125,6510.197982788086,2320,1,0.78125,62135.14027404785,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,13958320128,0,9325658112,0
200,1759424155539,6958.9171142578125,2320,1,0.78125,6958.9171142578125,2320,1,0.78125,6875.83332824707,2320,1,0.7875,6875.83332824707,2320,1,0.7875,8240.562149047852,2320,1,0.78125,8240.562149047852,2320,1,0.78125,6510.199111938477,2320,1,0.78125,6510.199111938477,2320,1,0.78125,62135.650482177734,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958320128,0,9325658112,0
200,1759424155739,6958.917175292969,2320,1,0.78125,6958.917175292969,2320,1,0.78125,6875.833389282227,2320,1,0.7875,6875.833389282227,2320,1,0.7875,8240.566284179688,2320,1,0.78125,8240.566284179688,2320,1,0.78125,6510.199172973633,2320,1,0.78125,6510.199172973633,2320,1,0.78125,62136.06150817871,3543,1102,1102,4441,4102,2587,3552,2800,3552,1102,2310,2055,3992,4012,3733,1102,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,13958320128,0,9323917312,0
