Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760554358312,7517.454681396484,3560,0,1.025,7517.454681396484,3560,0,1.025,7644.342224121094,3560,0,1.025,7644.342224121094,3560,0,1.025,9091.06869506836,4450,0,1.28125,9091.06869506836,4450,0,1.28125,7246.411346435547,3560,0,1.025,7246.411346435547,3560,0,1.025,56683.24240112305,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,5,2.5,7.317072868347168,2.5641026496887207,0,2.5,2.5641026496887207,2.702702760696411,2.5,2.5641026496887207,2.5641026496887207,2.5641026496887207,0,2.5,0,5,13958311936,0,2214535168,0
199,1760554358312,7517.454681396484,4450,0,1.28125,7517.456298828125,4450,0,1.28125,7644.342849731445,3560,0,1.025,7644.342849731445,3560,0,1.025,9091.072509765625,4450,0,1.28125,9091.072509765625,4450,0,1.28125,7246.412200927734,3560,0,1.025,7246.412200927734,3560,0,1.025,56683.26661682129,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,5,2.5,7.317072868347168,2.5641026496887207,0,2.5,2.5641026496887207,2.702702760696411,2.5,2.5641026496887207,2.5641026496887207,2.5641026496887207,0,2.5,0,5,13958311936,0,2214535168,0
200,1760554358512,7517.462600708008,3560,0,1.025,7517.462600708008,3560,0,1.025,7644.350341796875,3560,0,1.03125,7644.350341796875,3560,0,1.03125,9091.082641601563,3560,0,1.025,9091.082641601563,3560,0,1.025,7246.413726806641,3560,0,1.025,7246.413726806641,3560,0,1.025,56687.387619018555,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,15.000000953674316,0,73.68421173095703,0,0,0,0,0,0,0,0,5,13958311936,0,2255343616,0
200,1760554358713,7517.50407409668,3560,0,1,7517.50407409668,3560,0,1,7644.355773925781,3560,0,1.00625,7644.355773925781,3560,0,1.00625,9091.0830078125,3560,0,1.025,9091.0830078125,3560,0,1.025,7246.416793823242,3560,0,1.025,7246.416793823242,3560,0,1.025,56688.66387939453,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,23.809524536132813,0,0,0,0,0,0,0,0,0,13958311936,0,2258993152,0
200,1760554358913,7517.506851196289,3560,0,1,7517.506851196289,3560,0,1,7644.3558349609375,3560,0,1.00625,7644.3558349609375,3560,0,1.00625,9091.0849609375,3560,0,1.025,9091.0849609375,3560,0,1.025,7246.418258666992,3560,0,1.025,7246.418258666992,3560,0,1.025,56689.131927490234,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2258993152,0
200,1760554359113,7517.507476806641,3560,0,1,7517.507476806641,3560,0,1,7644.356994628906,3560,0,1.00625,7644.356994628906,3560,0,1.00625,9091.084991455078,3560,0,1.025,9091.084991455078,3560,0,1.025,7246.4189453125,3560,0,1.025,7246.4189453125,3560,0,1.025,56689.524322509766,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2258993152,0
200,1760554359314,7517.520446777344,3560,0,1,7517.520446777344,3560,0,1,7644.358901977539,3560,0,1.00625,7644.358901977539,3560,0,1.00625,9091.08723449707,3560,0,1,9091.08723449707,3560,0,1.025,7246.419647216797,3560,0,1.025,7246.419647216797,3560,0,1.025,56690.15312194824,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,13958311936,0,2261356544,0
200,1760554359514,7517.521942138672,3560,0,1,7517.521942138672,3560,0,1.025,7644.358932495117,3560,0,1.025,7644.358932495117,3560,0,1.025,9091.087326049805,3560,0,1.025,9091.087326049805,3560,0,1.025,7246.424163818359,3560,0,1.025,7246.424163818359,3560,0,1.025,56690.61389160156,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554359715,7517.540008544922,3560,0,1,7517.540008544922,3560,0,1,7644.360061645508,3560,0,1.00625,7644.360061645508,3560,0,1.00625,9091.088012695313,3560,0,1.025,9091.088012695313,3560,0,1.025,7246.424331665039,3560,0,1.025,7246.424331665039,3560,0,1.025,56691.07096862793,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554359915,7517.545303344727,3560,0,1,7517.545303344727,3560,0,1,7644.364013671875,3560,0,1.00625,7644.364013671875,3560,0,1.00625,9091.088424682617,3560,0,1.025,9091.088424682617,3560,0,1.025,7246.424392700195,3560,0,1.025,7246.424392700195,3560,0,1.025,56691.53770446777,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554360115,7517.551681518555,3560,0,1,7517.551681518555,3560,0,1,7644.3641357421875,3560,0,1.00625,7644.3641357421875,3560,0,1.00625,9091.088516235352,3560,0,1.025,9091.088516235352,3560,0,1.025,7246.425857543945,3560,0,1.025,7246.425857543945,3560,0,1.025,56692.057693481445,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554360316,7517.576385498047,3560,0,1,7517.576385498047,3560,0,1,7644.372787475586,3560,0,1.00625,7644.372787475586,3560,0,1.00625,9091.091781616211,3560,0,1.00625,9091.091781616211,3560,0,1.00625,7246.426742553711,3560,0,1.025,7246.426742553711,3560,0,1.025,56692.840759277344,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554360516,7517.5863037109375,4450,0,1.25,7517.5863037109375,4450,0,1.25,7644.373519897461,3560,0,1.025,7644.373519897461,3560,0,1.025,9091.094116210938,3560,0,1.025,9091.094116210938,3560,0,1.025,7246.426773071289,3560,0,1.025,7246.426773071289,3560,0,1.025,56693.29544067383,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554360717,7517.59016418457,3560,0,1.025,7517.59016418457,3560,0,1.025,7644.373580932617,3560,0,1.025,7644.373580932617,3560,0,1.025,9091.098373413086,4450,0,1.28125,9091.098373413086,4450,0,1.28125,7246.426803588867,3560,0,1.025,7246.426803588867,3560,0,1.025,56693.698791503906,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554360917,7517.595520019531,3560,0,1.025,7517.595520019531,3560,0,1.025,7644.373611450195,3560,0,1.025,7644.373611450195,3560,0,1.025,9091.101196289063,3560,0,1.025,9091.101196289063,3560,0,1.025,7246.432723999023,3560,0,1.025,7246.432723999023,3560,0,1.025,56694.09616088867,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2261356544,0
200,1760554361117,7517.604827880859,3560,0,1.025,7517.604827880859,3560,0,1.025,7644.375183105469,3560,0,1.025,7644.375183105469,3560,0,1.025,9091.10122680664,3560,0,1.025,9091.10122680664,3560,0,1.025,7246.432861328125,3560,0,1.025,7246.432861328125,3560,0,1.025,56694.66108703613,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,9.090909004211426,0,0,0,0,0,0,0,0,0,13958311936,0,2260713472,0
199,1760554361318,7517.617324829102,3560,0,1.025,7517.617324829102,3560,0,1.025,7644.37532043457,3560,0,1.025,7644.37532043457,3560,0,1.025,9091.101257324219,3560,0,1.025,9091.101257324219,3560,0,1.025,7246.4342041015625,3560,0,1.025,7246.4342041015625,3560,0,1.025,56695.23815917969,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2260713472,0
199,1760554361518,7517.62939453125,4450,0,1.25,7517.62939453125,4450,0,1.25,7644.399475097656,3560,0,1.00625,7644.399475097656,3560,0,1.00625,9091.104782104492,3560,0,1,9091.104782104492,3560,0,1,7246.440017700195,3560,0,1.025,7246.440017700195,3560,0,1.025,56695.760482788086,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13958311936,0,2260713472,0
199,1760554361718,7517.6444091796875,3560,0,1.025,7517.6444091796875,3560,0,1.025,7644.399597167969,3560,0,1.025,7644.399612426758,3560,0,1.025,9091.10482788086,3560,0,1.025,9091.10482788086,3560,0,1.025,7246.440979003906,3560,0,1.025,7246.440979003906,3560,0,1.025,56696.32157897949,3602,2453,3552,1102,3553,1102,4441,2939,4161,4443,3552,1102,3553,3549,4415,1102,0,0,0,0,2.4390242099761963,0,2.5,0,0,0,0,0,0,0,0,0,13958311936,0,2260713472,0
